time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-03-16,25.4,21.5,28.9,0.0,,257.0,15.8,,1009.0,
2023-03-17,25.5,22.9,28.9,0.0,,252.0,15.8,,1010.0,
2023-03-18,25.1,20.5,30.0,0.0,,321.0,13.7,,1010.3,
2023-03-19,24.7,20.8,29.7,0.3,,285.0,14.7,,1009.2,
2023-03-20,24.4,20.5,27.8,0.2,,231.0,10.8,,1008.1,
2023-03-21,24.6,21.3,27.8,0.0,,247.0,15.5,,1008.3,
2023-03-22,23.6,20.7,26.2,1.3,,245.0,17.2,,1009.3,
2023-03-23,23.6,22.0,25.7,11.0,,241.0,19.9,,1008.7,
2023-03-24,23.9,21.7,26.5,0.0,,267.0,28.7,,1008.7,
2023-03-25,24.0,21.3,27.7,0.0,,267.0,20.1,,1010.9,
2023-03-26,23.7,19.6,28.1,0.0,,294.0,17.7,,1012.6,
2023-03-27,24.1,19.3,28.8,0.0,,293.0,17.8,,1012.0,
2023-03-28,24.1,20.9,27.6,0.0,,271.0,21.7,,1010.5,
2023-03-29,25.1,23.3,27.6,0.0,,254.0,22.7,,1009.9,
2023-03-30,25.0,22.6,27.6,0.0,,251.0,22.7,,1008.8,
2023-03-31,25.5,23.4,28.4,0.0,,255.0,23.7,,1007.9,
2023-04-01,25.4,22.7,28.8,0.0,,252.0,22.7,,1009.5,
2023-04-02,25.2,22.5,28.2,0.0,,255.0,23.9,,1009.1,
2023-04-03,26.1,23.8,29.0,0.0,,245.0,25.1,,1007.6,
2023-04-04,24.6,21.3,28.0,0.0,,258.0,19.2,,1009.6,
2023-04-05,24.6,20.7,29.4,0.0,,276.0,20.3,,1010.2,
2023-04-06,24.8,21.1,29.0,0.0,,279.0,19.7,,1011.1,
2023-04-07,25.0,20.8,30.0,0.0,,285.0,18.0,,1012.9,
2023-04-08,25.7,20.6,31.4,0.0,,288.0,18.9,,1013.6,
2023-04-09,25.4,21.8,29.5,0.0,,276.0,19.1,,1013.6,
2023-04-10,25.1,21.8,28.4,0.0,,241.0,13.1,,1011.9,
2023-04-11,25.0,20.2,29.8,0.0,,262.0,13.9,,1012.0,
2023-04-12,27.4,23.3,32.7,0.0,,279.0,18.9,,1012.1,
2023-04-13,27.8,24.4,33.1,0.0,,274.0,23.2,,1011.6,
2023-04-14,27.1,24.2,30.9,0.0,,263.0,20.7,,1010.1,
2023-04-15,27.3,23.9,30.8,0.0,,245.0,15.8,,1008.6,
2023-04-16,27.3,23.8,30.9,0.0,,236.0,18.4,,1007.5,
2023-04-17,27.4,24.3,31.1,0.0,,248.0,20.7,,1008.5,
2023-04-18,28.4,24.2,33.3,0.0,,290.0,22.5,,1011.1,
2023-04-19,27.7,24.8,31.1,0.0,,275.0,26.0,,1008.9,
2023-04-20,28.0,24.4,33.5,0.0,,269.0,25.6,,1005.5,
2023-04-21,27.4,24.4,31.4,0.0,,262.0,24.9,,1005.3,
2023-04-22,27.6,24.7,30.9,0.0,,263.0,24.3,,1006.2,
2023-04-23,28.2,24.8,33.9,0.0,,266.0,20.5,,1006.6,
2023-04-24,27.7,24.3,32.6,0.0,,277.0,21.1,,1008.4,
2023-04-25,27.6,25.2,32.6,0.0,,286.0,24.8,,1009.1,
2023-04-26,28.2,26.0,31.7,0.0,,280.0,19.6,,1007.7,
2023-04-27,27.1,25.1,29.7,0.6,,253.0,20.9,,1007.5,
2023-04-28,25.7,23.8,28.4,3.4,,240.0,17.7,,1008.5,
2023-04-29,24.6,20.9,28.7,2.9,,246.0,12.6,,1007.7,
2023-04-30,25.3,21.7,28.6,0.2,,274.0,12.9,,1006.6,
2023-05-01,26.5,22.5,29.7,0.2,,287.0,16.7,,1005.8,
2023-05-02,27.6,24.9,30.7,0.0,,278.0,19.4,,1006.9,
2023-05-03,27.5,24.3,30.6,0.0,,273.0,17.1,,1008.8,
2023-05-04,27.3,23.9,30.9,0.0,,276.0,16.3,,1008.4,
2023-05-05,27.5,24.5,31.1,0.0,,270.0,18.6,,1007.5,
2023-05-06,28.1,24.7,32.2,0.0,,270.0,21.9,,1007.5,
2023-05-07,28.4,25.5,32.1,0.0,,270.0,24.7,,1007.1,
2023-05-08,28.8,25.4,33.4,0.0,,253.0,22.2,,1005.9,
2023-05-09,28.3,24.3,32.5,0.0,,250.0,16.7,,1007.0,
2023-05-10,28.9,24.9,34.2,0.0,,272.0,17.9,,1007.8,
2023-05-11,30.0,26.2,35.2,0.0,,267.0,24.4,,1007.5,
2023-05-12,30.1,26.7,34.3,0.0,,267.0,27.2,,1006.7,
2023-05-13,29.9,26.7,33.9,0.0,,262.0,28.9,,1005.9,
2023-05-14,29.4,27.0,32.3,0.0,,254.0,27.2,,1004.8,
2023-05-15,29.6,27.3,32.3,0.0,,239.0,26.1,,1003.9,
2023-05-16,29.7,27.8,32.3,0.0,,242.0,28.6,,1006.1,
2023-05-17,29.5,27.8,31.6,0.0,,241.0,29.6,,1007.1,
2023-05-18,29.6,27.5,32.2,0.0,,253.0,26.4,,1009.3,
2023-05-19,29.3,27.3,32.2,0.0,,260.0,22.3,,1009.2,
2023-05-20,29.4,27.3,32.2,0.0,,258.0,26.8,,1007.7,
2023-05-21,29.7,27.6,32.1,0.0,,250.0,27.2,,1007.7,
2023-05-22,29.8,27.9,32.2,0.0,,242.0,26.5,,1007.4,
2023-05-23,30.0,28.1,32.4,0.0,,241.0,26.4,,1007.2,
2023-05-24,30.1,28.0,32.7,0.0,,244.0,31.6,,1005.8,
2023-05-25,30.4,28.5,33.2,0.0,,254.0,37.3,,1004.1,
2023-05-26,30.3,28.4,32.9,0.0,,254.0,36.8,,1004.1,
2023-05-27,30.3,28.4,32.8,0.0,,253.0,32.7,,1004.0,
2023-05-28,29.9,27.5,32.6,0.0,,251.0,25.8,,1005.0,
2023-05-29,30.0,27.7,32.6,0.0,,245.0,23.6,,1006.3,
2023-05-30,29.9,27.8,32.5,0.1,,256.0,25.0,,1007.7,
2023-05-31,29.6,27.2,31.7,0.0,,243.0,26.5,,1007.4,
2023-06-01,30.0,28.2,32.4,0.0,,247.0,32.5,,1005.1,
2023-06-02,30.1,28.3,32.3,0.0,,245.0,24.5,,1005.3,
2023-06-03,30.0,27.6,33.0,0.0,,243.0,26.8,,1004.7,
2023-06-04,30.2,27.0,33.8,0.0,,245.0,23.6,,1005.0,
2023-06-05,29.9,27.5,32.7,0.0,,247.0,22.9,,1004.6,
2023-06-06,30.4,27.9,33.4,0.0,,229.0,24.4,,1002.5,
2023-06-07,30.6,28.4,33.5,0.0,,212.0,23.7,,1001.9,
2023-06-08,30.4,28.3,32.6,0.0,,214.0,22.3,,1003.7,
2023-06-09,30.2,28.4,32.3,0.0,,229.0,25.8,,1002.2,
2023-06-10,30.0,28.1,32.3,0.0,,225.0,21.7,,1000.5,
2023-06-11,30.2,26.9,33.3,0.0,,239.0,13.6,,999.9,
2023-06-12,32.0,28.1,37.4,0.0,,118.0,21.2,,998.0,
2023-06-13,31.6,29.3,36.8,1.4,,93.0,35.8,,996.8,
2023-06-14,30.9,28.4,34.7,0.5,,96.0,39.6,,996.7,
2023-06-15,30.8,27.3,35.8,0.3,,60.0,44.0,,994.6,
2023-06-16,31.1,28.6,36.0,2.7,,317.0,27.8,,996.9,
2023-06-17,30.7,29.2,32.8,0.0,,252.0,27.9,,1000.4,
2023-06-18,30.3,28.7,32.3,0.1,,251.0,30.1,,1002.3,
2023-06-19,30.2,28.2,32.4,0.0,,247.0,29.1,,1002.0,
2023-06-20,30.5,28.7,32.3,0.0,,244.0,29.1,,1000.8,
2023-06-21,30.8,29.3,33.1,0.0,,240.0,27.7,,1000.9,
2023-06-22,30.3,28.6,32.5,0.0,,240.0,27.0,,1001.6,
2023-06-23,30.2,28.5,32.5,0.3,,239.0,26.0,,1001.2,
2023-06-24,30.3,28.5,32.6,0.1,,240.0,25.1,,1000.0,
2023-06-25,30.3,28.7,32.2,0.2,,236.0,24.4,,999.5,
2023-06-26,30.5,28.3,32.7,0.0,,243.0,24.5,,1000.3,
2023-06-27,30.5,28.5,32.8,0.1,,243.0,22.1,,1000.9,
2023-06-28,30.5,22.0,33.1,0.0,,252.0,22.9,,1001.9,
2023-06-29,31.0,28.9,34.0,0.0,,258.0,29.4,,1001.4,
2023-06-30,30.7,28.9,33.0,0.4,,258.0,34.3,,1000.0,
2023-07-01,30.7,28.6,33.2,0.4,,246.0,26.9,,1000.3,
2023-07-02,30.9,28.5,33.6,0.0,,238.0,19.7,,1001.2,
2023-07-03,31.0,28.4,34.2,0.0,,238.0,19.6,,1000.8,
2023-07-04,30.6,28.0,33.4,0.1,,237.0,23.2,,999.0,
2023-07-05,31.0,28.8,33.7,0.0,,234.0,25.1,,996.4,
2023-07-06,31.0,28.6,34.0,0.1,,216.0,17.0,,998.6,
2023-07-07,31.6,28.8,35.8,0.0,,261.0,19.4,,999.8,
2023-07-08,31.3,29.0,34.6,0.2,,266.0,20.3,,1000.1,
2023-07-09,30.9,29.3,33.5,0.0,,267.0,24.3,,1001.1,
2023-07-10,30.9,28.4,33.7,0.0,,260.0,25.7,,1002.0,
2023-07-11,31.1,28.9,33.8,0.0,,259.0,26.6,,1002.9,
2023-07-12,30.8,28.4,33.4,0.0,,259.0,29.3,,1001.7,
2023-07-13,30.8,28.6,33.6,0.0,,251.0,27.9,,1001.1,
2023-07-14,30.8,28.8,33.6,0.0,,253.0,28.8,,1002.0,
2023-07-15,30.4,28.5,32.9,0.0,,256.0,33.2,,1002.1,
2023-07-16,30.5,28.4,33.0,0.0,,253.0,30.9,,1001.3,
2023-07-17,30.6,28.4,33.4,0.0,,257.0,25.9,,1000.8,
2023-07-18,30.2,28.1,33.0,0.0,,258.0,27.2,,1000.0,
2023-07-19,30.1,27.9,32.9,0.0,,260.0,26.5,,998.3,
2023-07-20,30.4,28.2,33.3,0.0,,262.0,21.7,,998.9,
2023-07-21,30.6,28.3,34.1,0.1,,268.0,21.3,,1001.0,
2023-07-22,30.1,28.3,32.3,0.0,,268.0,20.4,,1002.1,
2023-07-23,29.2,27.3,32.8,32.6,,301.0,18.3,,1000.8,
2023-07-24,28.3,26.7,30.3,26.8,,106.0,17.6,,998.7,
2023-07-25,28.6,26.8,30.6,0.6,,195.0,12.8,,1000.9,
2023-07-26,28.7,26.8,30.7,0.1,,226.0,15.6,,1002.9,
2023-07-27,28.8,26.9,30.5,1.2,,252.0,24.5,,1003.4,
2023-07-28,28.7,27.2,30.6,0.0,,252.0,32.5,,1002.2,
2023-07-29,28.4,26.9,30.4,0.7,,251.0,32.9,,1001.2,
2023-07-30,28.6,27.1,30.6,1.0,,249.0,29.6,,1000.9,
2023-07-31,28.6,26.9,30.7,1.3,,251.0,29.1,,1000.7,
2023-08-01,28.6,27.1,30.5,0.6,,249.0,31.2,,1000.3,
2023-08-02,28.6,26.9,30.7,0.4,,247.0,33.3,,1000.3,
2023-08-03,28.6,27.1,30.7,0.2,,247.0,29.5,,999.6,
2023-08-04,28.5,26.8,30.9,0.0,,245.0,24.5,,1000.9,
2023-08-05,28.4,26.5,30.9,0.5,,249.0,26.0,,1003.5,
2023-08-06,28.2,26.5,30.2,1.1,,255.0,35.2,,1002.4,
2023-08-07,28.2,26.7,30.3,0.7,,251.0,36.8,,999.8,
2023-08-08,28.1,26.4,30.3,0.3,,247.0,33.4,,1000.2,
2023-08-09,28.0,26.3,30.3,0.3,,252.0,32.6,,1003.6,
2023-08-10,27.8,26.3,30.0,0.6,,252.0,31.9,,1004.5,
2023-08-11,27.6,25.8,29.8,1.0,,253.0,30.4,,1004.9,
2023-08-12,27.6,26.0,29.9,0.2,,258.0,36.0,,1004.4,
2023-08-13,27.5,26.0,29.7,0.0,,254.0,35.6,,1001.2,
2023-08-14,27.6,25.8,30.3,0.0,,244.0,29.8,,1001.2,
2023-08-15,27.6,25.6,30.2,0.0,,242.0,22.9,,1003.1,
2023-08-16,27.4,25.3,29.9,0.0,,255.0,25.2,,1005.5,
2023-08-17,27.2,25.2,29.6,0.0,,264.0,35.0,,1006.0,
2023-08-18,27.3,25.1,30.1,0.0,,265.0,34.3,,1004.9,
2023-08-19,27.0,24.6,29.7,0.0,,266.0,28.4,,1004.4,
2023-08-20,27.1,24.6,30.4,1.1,,268.0,25.4,,1004.9,
2023-08-21,27.3,25.3,30.0,0.0,,269.0,27.8,,1004.7,
2023-08-22,27.1,25.1,29.6,0.0,,255.0,28.7,,1003.7,
2023-08-23,27.0,25.4,29.1,0.5,,249.0,30.8,,1001.6,
2023-08-24,27.0,25.3,29.4,1.1,,244.0,29.9,,999.6,
2023-08-25,27.0,25.3,29.2,0.4,,242.0,24.7,,1000.2,
2023-08-26,26.8,25.0,29.2,0.8,,239.0,25.3,,1002.6,
2023-08-27,26.9,25.1,29.5,0.5,,253.0,26.4,,1004.4,
2023-08-28,26.9,25.1,29.5,0.1,,254.0,30.4,,1003.2,
2023-08-29,27.2,25.5,29.7,0.4,,247.0,24.9,,1004.0,
2023-08-30,27.2,25.0,30.0,0.0,,251.0,18.7,,1006.8,
2023-08-31,27.0,25.0,29.6,0.0,,251.0,19.0,,1007.4,
2023-09-01,27.0,24.2,30.2,0.0,,238.0,16.1,,1007.6,
2023-09-02,27.0,24.1,30.4,0.0,,247.0,21.0,,1007.3,
2023-09-03,27.2,24.9,29.9,0.5,,247.0,25.0,,1005.8,
2023-09-04,27.4,25.1,30.1,0.2,,252.0,25.6,,1004.5,
2023-09-05,27.5,25.3,30.1,0.6,,259.0,21.3,,1004.6,
2023-09-06,27.6,24.8,31.4,0.0,,261.0,16.6,,1005.8,
2023-09-07,27.9,25.3,31.1,0.0,,274.0,23.9,,1005.7,
2023-09-08,27.8,25.6,31.0,0.0,,271.0,28.7,,1005.3,
2023-09-09,27.8,25.6,30.9,0.0,,268.0,29.9,,1004.2,
2023-09-10,27.8,25.5,30.9,0.0,,264.0,29.1,,1003.0,
2023-09-11,27.8,25.9,30.5,0.0,,259.0,29.9,,1003.5,
2023-09-12,27.9,25.8,30.8,0.0,,255.0,28.2,,1004.0,
2023-09-13,27.9,25.9,30.8,0.0,,254.0,24.7,,1003.4,
2023-09-14,27.9,25.6,30.7,0.0,,252.0,18.1,,1004.4,
2023-09-15,28.0,25.2,31.0,0.0,,250.0,15.6,,1005.3,
2023-09-16,28.4,25.8,31.2,0.0,,259.0,18.9,,1004.4,
2023-09-17,28.7,26.4,31.9,0.0,,271.0,23.9,,1002.3,
2023-09-18,29.0,26.5,32.7,0.0,,276.0,21.4,,1001.6,
2023-09-19,29.4,26.0,34.2,0.2,,289.0,21.3,,1003.6,
2023-09-20,29.3,26.6,34.5,11.0,,285.0,19.8,,1004.2,
2023-09-21,29.6,27.0,35.1,2.4,,326.0,15.5,,1003.7,
2023-09-22,28.6,25.9,31.7,0.0,,184.0,13.4,,1004.9,
2023-09-23,29.0,26.8,32.0,0.0,,251.0,16.2,,1006.0,
2023-09-24,28.5,26.6,31.2,0.0,,247.0,22.9,,1006.1,
2023-09-25,27.9,25.1,31.8,0.0,,228.0,19.5,,1005.3,
2023-09-26,26.7,20.8,31.8,0.0,,234.0,11.4,,1007.2,
2023-09-27,28.4,23.8,33.9,0.0,,281.0,16.1,,1007.8,
2023-09-28,29.0,25.1,34.6,0.0,,266.0,18.4,,1006.9,
2023-09-29,28.5,24.1,34.7,0.0,,272.0,16.1,,1006.5,
2023-09-30,30.3,24.3,39.5,0.0,,312.0,17.8,,1006.7,
2023-10-01,30.0,21.6,38.0,0.0,,288.0,17.0,,1006.2,
2023-10-02,28.9,23.1,37.2,0.0,,295.0,17.0,,1006.9,
2023-10-03,28.0,24.4,32.2,0.0,,224.0,17.1,,1008.5,
2023-10-04,28.2,24.7,31.8,0.0,,237.0,16.8,,1009.4,
2023-10-05,28.5,25.8,31.6,0.0,,242.0,20.3,,1008.7,
2023-10-06,28.9,26.4,31.6,0.0,,249.0,23.2,,1007.6,
2023-10-07,28.7,26.9,30.8,0.3,,248.0,23.0,,1008.2,
2023-10-08,28.7,26.7,31.7,0.0,,253.0,24.1,,1010.0,
2023-10-09,28.7,26.9,32.0,0.0,,257.0,26.9,,1010.9,
2023-10-10,28.5,26.5,31.6,0.0,,261.0,25.0,,1010.5,
2023-10-11,28.3,25.7,32.0,0.0,,263.0,17.6,,1011.6,
2023-10-12,28.1,24.6,31.5,0.0,,250.0,16.7,,1012.2,
2023-10-13,27.8,25.0,31.3,0.0,,253.0,16.7,,1013.0,
2023-10-14,27.9,24.9,31.2,0.0,,257.0,19.8,,1012.5,
2023-10-15,28.6,26.6,31.8,0.1,,256.0,24.5,,1010.5,
2023-10-16,27.8,23.9,30.5,0.6,,256.0,25.5,,1010.5,
2023-10-17,27.4,23.9,30.5,1.0,,273.0,18.7,,1012.4,
2023-10-18,28.0,24.1,34.3,0.0,,9.0,16.0,,1015.2,
2023-10-19,27.4,23.4,32.2,0.0,,296.0,14.9,,1014.7,
2023-10-20,27.7,24.6,31.9,0.1,,282.0,15.1,,1014.1,
2023-10-21,27.9,23.5,34.4,0.0,,301.0,12.5,,1014.4,
2023-10-22,27.6,23.7,33.7,0.0,,297.0,15.6,,1014.8,
2023-10-23,27.5,22.7,33.7,0.2,,306.0,13.5,,1014.1,
2023-10-24,27.7,22.3,34.1,0.0,,290.0,13.8,,1013.3,
2023-10-25,27.8,23.5,33.9,0.0,,299.0,14.7,,1014.8,
2023-10-26,27.6,23.9,32.9,0.0,,285.0,17.5,,1014.7,
2023-10-27,27.9,24.7,32.0,0.0,,273.0,19.8,,1012.7,
2023-10-28,28.3,24.8,35.2,0.1,,268.0,14.5,,1012.4,
2023-10-29,27.3,22.4,33.8,0.0,,302.0,13.0,,1013.2,
2023-10-30,28.2,22.4,35.2,0.0,,311.0,16.1,,1013.2,
2023-10-31,29.2,22.1,37.2,0.0,,350.0,16.3,,1013.6,
2023-11-01,29.1,22.3,36.3,0.0,,11.0,14.3,,1014.2,
2023-11-02,29.0,22.1,36.4,0.0,,331.0,14.7,,1013.7,
2023-11-03,28.8,24.7,34.9,0.0,,283.0,18.1,,1011.6,
2023-11-04,27.6,24.1,31.8,0.0,,260.0,15.8,,1011.2,
2023-11-05,27.9,22.6,35.0,0.0,,308.0,13.2,,1012.9,
2023-11-06,28.1,21.6,34.8,0.0,,325.0,14.8,,1013.7,
2023-11-07,27.8,21.6,34.6,0.0,,27.0,15.1,,1013.8,
2023-11-08,27.3,21.4,32.9,0.0,,12.0,11.9,,1013.4,
2023-11-09,27.3,22.1,33.9,0.0,,313.0,14.0,,1013.6,
2023-11-10,27.3,21.5,34.2,0.0,,318.0,18.2,,1014.9,
2023-11-11,25.7,18.6,33.9,0.0,,36.0,14.9,,1017.7,
2023-11-12,24.8,17.7,32.2,0.0,,323.0,13.3,,1017.6,
2023-11-13,24.6,19.0,31.0,0.0,,323.0,11.7,,1016.6,
2023-11-14,25.7,19.4,32.1,0.0,,47.0,17.0,,1016.3,
2023-11-15,25.4,20.0,31.3,0.0,,50.0,20.2,,1016.7,
2023-11-16,25.1,19.0,31.2,0.0,,51.0,17.9,,1016.9,
2023-11-17,24.5,19.9,30.2,0.0,,52.0,19.2,,1017.0,
2023-11-18,24.0,18.4,30.4,0.0,,26.0,15.9,,1015.5,
2023-11-19,24.0,17.5,31.1,0.0,,29.0,14.5,,1015.8,
2023-11-20,24.9,19.4,31.8,0.0,,49.0,20.3,,1016.4,
2023-11-21,25.8,20.8,31.8,0.0,,59.0,20.9,,1016.1,
2023-11-22,23.8,17.0,29.9,0.0,,333.0,14.8,,1014.8,
2023-11-23,26.1,22.0,32.4,0.0,,289.0,17.5,,1011.4,
2023-11-24,25.4,18.7,32.5,0.0,,62.0,16.2,,1012.9,
2023-11-25,26.2,21.9,31.9,0.0,,52.0,27.7,,1013.8,
2023-11-26,22.1,18.2,26.5,4.8,,43.0,24.1,,1014.7,
2023-11-27,20.4,15.5,26.1,0.0,,22.0,17.3,,1014.7,
2023-11-28,20.4,15.1,27.1,0.0,,36.0,16.2,,1015.3,
2023-11-29,20.4,14.4,28.2,0.0,,23.0,14.3,,1015.7,
2023-11-30,21.0,15.0,28.0,0.0,,359.0,12.1,,1015.9,
2023-12-01,22.2,15.8,29.4,0.0,,46.0,14.9,,1016.7,
2023-12-02,22.1,17.2,28.1,0.0,,48.0,20.2,,1016.5,
2023-12-03,21.7,16.8,28.5,0.0,,41.0,19.9,,1017.0,
2023-12-04,21.3,15.2,29.3,0.0,,42.0,14.6,,1016.6,
2023-12-05,20.9,14.8,28.1,0.0,,30.0,14.8,,1015.9,
2023-12-06,20.9,15.2,28.1,0.0,,46.0,18.2,,1016.1,
2023-12-07,20.5,14.7,27.9,0.0,,43.0,18.0,,1016.5,
2023-12-08,19.9,13.2,26.7,0.0,,339.0,12.6,,1015.7,
2023-12-09,21.9,16.5,28.7,0.0,,342.0,11.3,,1015.8,
2023-12-10,20.3,14.2,26.9,0.0,,4.0,11.1,,1015.3,
2023-12-11,20.7,15.2,26.4,0.0,,297.0,11.8,,1014.2,
2023-12-12,20.9,14.4,27.8,0.0,,56.0,10.3,,1012.7,
2023-12-13,21.8,16.4,28.1,0.0,,72.0,16.3,,1014.7,
2023-12-14,20.9,15.0,27.5,0.0,,59.0,15.1,,1015.8,
2023-12-15,20.3,14.4,26.9,0.0,,358.0,12.7,,1016.6,
2023-12-16,20.9,14.9,28.2,0.0,,336.0,13.5,,1016.9,
2023-12-17,21.2,15.4,26.6,0.0,,16.0,18.2,,1017.6,
2023-12-18,20.6,15.3,26.5,0.0,,56.0,24.7,,1019.8,
2023-12-19,20.5,16.5,26.1,0.0,,55.0,23.6,,1020.1,
2023-12-20,20.2,14.9,26.3,0.0,,54.0,17.9,,1019.1,
2023-12-21,19.8,13.4,26.9,0.0,,41.0,13.2,,1017.2,
2023-12-22,21.5,17.4,27.9,0.0,,20.0,13.3,,1016.0,
2023-12-23,21.2,14.9,28.9,0.0,,41.0,18.1,,1017.2,
2023-12-24,22.3,17.3,28.9,0.0,,50.0,24.0,,1019.3,
2023-12-25,21.7,16.4,28.7,0.0,,34.0,17.0,,1019.0,
2023-12-26,19.4,11.9,26.6,0.0,,324.0,11.4,,1017.9,
2023-12-27,21.6,15.7,29.1,0.0,,47.0,15.7,,1018.9,
2023-12-28,21.1,15.2,28.2,0.0,,49.0,17.7,,1017.6,
2023-12-29,21.1,14.9,28.7,0.0,,41.0,15.3,,1016.6,
2023-12-30,21.3,16.1,28.2,0.0,,43.0,18.1,,1016.8,
2023-12-31,20.4,14.8,27.4,0.0,,58.0,17.4,,1017.0,
2024-01-01,19.7,14.1,26.9,0.0,,45.0,14.9,,1017.5,
2024-01-02,19.4,14.1,25.9,0.0,,37.0,13.2,,1016.7,
2024-01-03,20.4,16.3,25.8,0.0,,72.0,13.6,,1015.8,
2024-01-04,19.8,15.9,25.0,0.0,,71.0,20.3,,1016.7,
2024-01-05,19.0,14.3,24.9,0.0,,54.0,16.6,,1016.9,
2024-01-06,19.3,14.8,25.2,0.0,,60.0,23.1,,1018.2,
2024-01-07,19.0,14.1,25.5,0.0,,59.0,23.1,,1018.5,
2024-01-08,18.7,13.4,24.3,0.0,,16.0,16.0,,1018.5,
2024-01-09,18.7,14.2,24.6,0.0,,56.0,23.3,,1019.7,
2024-01-10,17.8,11.6,25.4,0.0,,50.0,17.8,,1019.4,
2024-01-11,17.4,10.4,25.2,0.0,,23.0,13.3,,1018.3,
2024-01-12,18.1,11.0,25.6,0.0,,23.0,11.7,,1016.8,
2024-01-13,18.0,11.0,24.3,0.0,,317.0,12.3,,1016.3,
2024-01-14,20.1,14.3,25.9,0.0,,323.0,12.2,,1017.1,
2024-01-15,19.2,13.1,24.6,0.0,,179.0,12.1,,1016.7,
2024-01-16,22.2,18.8,25.9,0.0,,264.0,17.5,,1012.3,
2024-01-17,21.9,18.0,27.3,0.0,,80.0,17.3,,1012.6,
2024-01-18,20.2,15.0,26.9,0.0,,52.0,16.0,,1016.0,
2024-01-19,19.7,13.7,26.1,0.0,,34.0,12.4,,1016.6,
2024-01-20,20.0,15.2,25.1,0.8,,290.0,10.5,,1017.2,
2024-01-21,20.7,15.7,26.5,0.0,,64.0,12.5,,1017.3,
2024-01-22,19.9,15.2,24.8,0.0,,301.0,11.7,,1017.2,
2024-01-23,20.4,14.5,26.9,0.0,,32.0,12.7,,1017.5,
2024-01-24,18.4,12.0,24.9,0.0,,128.0,12.2,,1017.6,
2024-01-25,19.0,12.8,24.4,0.0,,156.0,11.4,,1017.8,
2024-01-26,20.1,13.7,26.0,0.0,,69.0,16.3,,1019.3,
2024-01-27,20.3,15.1,26.2,0.0,,73.0,18.7,,1019.6,
2024-01-28,19.2,12.3,24.7,0.0,,312.0,13.6,,1017.6,
2024-01-29,22.6,18.1,27.6,0.0,,283.0,14.4,,1016.8,
2024-01-30,22.0,18.2,26.6,0.1,,260.0,12.7,,1016.1,
2024-01-31,22.3,18.9,26.3,0.0,,271.0,16.2,,1014.5,
2024-02-01,22.8,16.0,30.0,0.0,,306.0,17.8,,1014.8,
2024-02-02,23.0,19.7,26.9,0.0,,293.0,10.8,,1016.1,
2024-02-03,22.2,17.5,25.9,0.0,,163.0,20.8,,1015.5,
2024-02-04,22.8,19.8,26.1,0.0,,271.0,19.8,,1015.6,
2024-02-05,21.1,16.3,25.4,0.0,,261.0,15.1,,1016.5,
2024-02-06,20.9,15.9,25.7,0.0,,299.0,13.1,,1017.0,
2024-02-07,22.0,18.1,26.4,0.0,,27.0,18.6,,1019.6,
2024-02-08,20.5,16.2,26.0,0.0,,50.0,18.4,,1021.1,
2024-02-09,18.7,11.5,25.7,0.0,,320.0,13.1,,1018.6,
2024-02-10,21.0,16.2,27.8,0.0,,330.0,15.2,,1019.6,
2024-02-11,21.0,14.5,28.0,0.0,,32.0,16.5,,1020.2,
2024-02-12,21.1,15.3,27.4,0.0,,18.0,15.9,,1019.0,
2024-02-13,20.9,16.2,26.2,0.0,,24.0,12.4,,1019.1,
2024-02-14,20.6,14.1,27.8,0.0,,10.0,13.5,,1019.6,
2024-02-15,20.8,13.6,28.8,0.0,,358.0,13.8,,1018.9,
2024-02-16,21.7,13.9,30.8,0.0,,12.0,15.2,,1018.4,
2024-02-17,21.5,13.8,29.9,0.0,,317.0,13.2,,1015.2,
2024-02-18,22.7,19.1,26.6,0.0,,253.0,25.4,,1011.1,
2024-02-19,24.5,22.3,28.1,0.0,,252.0,27.9,,1009.8,
2024-02-20,23.0,19.1,26.4,0.0,,263.0,20.8,,1011.5,
2024-02-21,23.0,19.2,27.3,0.0,,272.0,21.9,,1011.6,
2024-02-22,22.4,16.6,29.1,0.0,,343.0,18.9,,1014.1,
2024-02-23,20.7,11.2,28.5,0.0,,322.0,15.5,,1015.9,
2024-02-24,22.5,16.0,30.5,0.0,,315.0,17.7,,1015.0,
2024-02-25,22.5,14.5,29.3,0.0,,70.0,15.4,,1014.7,
2024-02-26,23.5,18.4,29.0,0.0,,66.0,30.5,,1014.0,
2024-02-27,21.0,16.0,27.6,0.0,,54.0,35.4,,1016.1,
2024-02-28,22.9,16.6,29.5,0.0,,61.0,22.6,,1015.8,
2024-02-29,24.1,17.2,31.1,0.0,,92.0,15.5,,1012.4,
2024-03-01,20.9,18.5,23.5,10.3,,269.0,14.9,,1011.6,
2024-03-02,16.8,13.4,20.2,0.0,,313.0,29.9,,1013.0,
2024-03-03,15.2,10.0,20.2,0.0,,319.0,24.7,,1014.8,
2024-03-04,17.1,8.4,24.4,0.0,,337.0,16.1,,1016.5,
2024-03-05,19.6,12.6,26.3,0.0,,50.0,19.2,,1017.5,
2024-03-06,19.9,13.9,26.0,0.0,,357.0,14.9,,1016.4,
2024-03-07,22.1,16.0,28.1,0.0,,292.0,16.8,,1014.9,
