time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-03-23,18.0,14.8,22.2,1.1,,334.0,14.4,,1011.4,
2023-03-24,15.7,13.3,20.8,0.0,,74.0,17.8,,1010.9,
2023-03-25,13.6,12.3,17.8,15.0,,75.0,19.5,,1015.0,
2023-03-26,16.2,10.1,23.5,16.0,,304.0,9.1,,1014.8,
2023-03-27,19.9,12.5,26.3,0.0,,280.0,7.5,,1011.9,
2023-03-28,21.6,13.5,26.9,0.0,,321.0,8.6,,1011.1,
2023-03-29,19.9,15.1,22.8,0.0,,16.0,11.7,,1012.6,
2023-03-30,18.7,14.8,25.2,1.2,,348.0,15.2,,1011.6,
2023-03-31,17.0,14.0,20.8,5.1,,73.0,14.9,,1010.4,
2023-04-01,16.4,14.2,19.7,2.0,,78.0,14.6,,1011.8,
2023-04-02,17.7,12.0,24.4,0.0,,347.0,10.5,,1010.9,
2023-04-03,17.9,15.2,22.9,0.0,,40.0,16.2,,1009.8,
2023-04-04,19.5,13.1,24.8,2.0,,355.0,12.2,,1013.1,
2023-04-05,19.7,13.8,26.3,0.0,,302.0,12.0,,1012.5,
2023-04-06,19.1,14.8,25.8,0.0,,299.0,12.8,,1015.5,
2023-04-07,21.3,13.7,28.0,0.0,,296.0,10.3,,1016.1,
2023-04-08,24.9,14.8,30.4,0.0,,296.0,6.8,,1015.2,
2023-04-09,23.7,16.4,31.2,0.0,,310.0,7.4,,1015.0,
2023-04-10,24.2,16.5,31.3,0.0,,326.0,9.3,,1013.2,
2023-04-11,23.7,18.4,32.1,0.0,,321.0,9.5,,1012.3,
2023-04-12,27.7,18.7,33.0,0.0,,326.0,10.8,,1011.9,
2023-04-13,27.6,19.1,33.8,0.0,,312.0,11.8,,1009.8,
2023-04-14,27.9,19.3,35.4,0.0,,67.0,10.1,,1008.5,
2023-04-15,28.4,21.3,36.0,0.0,,95.0,13.6,,1007.7,
2023-04-16,26.1,22.8,30.4,0.0,,25.0,20.9,,1008.7,
2023-04-17,26.9,19.3,33.8,0.0,,338.0,15.2,,1008.7,
2023-04-18,22.7,18.3,28.5,4.1,,51.0,22.6,,1010.7,
2023-04-19,20.1,18.7,26.1,0.0,,76.0,20.2,,1009.6,
2023-04-20,22.0,15.4,27.0,21.1,,57.0,18.7,,1006.8,
2023-04-21,20.6,14.4,27.0,4.1,,51.0,15.9,,1008.0,
2023-04-22,20.8,16.9,26.5,1.0,,18.0,13.2,,1009.1,
2023-04-23,23.9,15.2,31.3,0.0,,29.0,6.8,,1008.7,
2023-04-24,25.5,16.8,32.6,0.0,,126.0,7.8,,1009.9,
2023-04-25,25.2,18.2,31.4,0.0,,91.0,12.1,,1011.0,
2023-04-26,25.3,19.8,32.4,0.0,,56.0,16.1,,1009.3,
2023-04-27,26.4,18.8,31.3,0.7,,46.0,18.7,,1009.7,
2023-04-28,21.6,15.8,27.1,7.1,,72.0,20.9,,1011.9,
2023-04-29,24.7,17.7,31.9,0.0,,26.0,9.5,,1008.2,
2023-04-30,24.7,19.9,31.5,0.0,,107.0,13.5,,1006.4,
2023-05-01,21.4,19.8,24.6,0.0,,111.0,15.9,,1007.9,
2023-05-02,20.8,17.6,24.3,4.1,,77.0,16.2,,1011.2,
2023-05-03,21.6,17.4,25.8,0.6,,108.0,12.6,,1011.9,
2023-05-04,20.7,18.3,25.8,3.0,,86.0,12.4,,1011.7,
2023-05-05,24.0,16.7,29.0,0.0,,245.0,10.5,,1009.7,
2023-05-06,23.8,20.0,31.1,0.0,,18.0,16.7,,1007.4,
2023-05-07,22.1,17.3,28.5,0.0,,77.0,18.6,,1007.6,
2023-05-08,23.2,17.3,28.6,1.0,,40.0,19.1,,1007.6,
2023-05-09,24.2,16.9,30.3,0.0,,350.0,12.5,,1010.2,
2023-05-10,27.2,17.9,35.0,0.0,,291.0,14.5,,1007.3,
2023-05-11,29.1,18.8,36.6,0.0,,324.0,11.1,,1007.0,
2023-05-12,30.4,21.1,37.3,0.0,,82.0,10.6,,1006.3,
2023-05-13,27.0,18.3,35.1,0.0,,24.0,21.4,,1006.1,
2023-05-14,29.4,19.7,34.2,0.3,,28.0,16.9,,1005.2,
2023-05-15,28.1,22.1,35.9,0.3,,30.0,11.8,,1002.7,
2023-05-16,26.8,23.8,31.9,0.0,,19.0,16.9,,1004.3,
2023-05-17,30.8,20.8,36.7,0.0,,91.0,13.2,,1005.5,
2023-05-18,27.5,20.6,31.7,7.9,,15.0,18.5,,1010.1,
2023-05-19,28.4,20.9,35.0,0.0,,348.0,14.4,,1007.0,
2023-05-20,30.4,22.6,37.9,0.0,,324.0,13.9,,1003.7,
2023-05-21,32.0,23.4,39.8,0.0,,92.0,11.2,,1003.7,
2023-05-22,34.2,24.9,40.1,0.0,,89.0,12.6,,1003.9,
2023-05-23,30.4,23.8,38.0,0.0,,35.0,20.1,,1005.2,
2023-05-24,26.0,22.3,33.6,1.0,,82.0,20.7,,1005.4,
2023-05-25,24.6,19.3,30.1,2.0,,100.0,18.7,,1005.4,
2023-05-26,23.5,18.8,29.2,3.0,,85.0,23.3,,1006.8,
2023-05-27,26.6,19.5,33.3,0.0,,106.0,14.5,,1006.4,
2023-05-28,29.4,21.2,32.9,0.0,,89.0,14.2,,1007.1,
2023-05-29,23.6,20.8,32.0,0.0,,52.0,17.8,,1009.9,
2023-05-30,24.6,20.1,30.6,2.3,,64.0,17.5,,1011.2,
2023-05-31,19.7,18.6,24.5,0.3,,54.0,18.9,,1009.8,
2023-06-01,19.3,17.3,21.6,36.6,,68.0,16.0,,1009.7,
2023-06-02,22.7,16.7,29.7,25.9,,116.0,10.6,,1007.6,
2023-06-03,26.0,18.8,31.9,0.0,,117.0,10.8,,1007.1,
2023-06-04,29.6,20.5,34.5,0.0,,24.0,11.0,,1006.5,
2023-06-05,28.6,21.7,35.4,0.0,,87.0,12.2,,1004.4,
2023-06-06,28.3,21.3,34.9,0.0,,97.0,14.4,,1004.1,
2023-06-07,27.7,23.8,31.9,0.4,,109.0,17.7,,1004.6,
2023-06-08,29.9,24.0,35.4,0.0,,111.0,12.2,,1003.7,
2023-06-09,31.6,25.0,37.6,0.0,,111.0,13.2,,999.8,
2023-06-10,32.2,25.8,37.2,0.0,,117.0,16.3,,998.6,
2023-06-11,30.2,23.3,35.1,0.0,,128.0,14.5,,999.3,
2023-06-12,32.2,25.3,38.0,0.0,,109.0,13.6,,998.4,
2023-06-13,32.1,25.8,39.1,0.0,,80.0,17.6,,998.5,
2023-06-14,29.1,23.8,37.0,9.9,,89.0,22.3,,998.8,
2023-06-15,27.6,23.3,32.4,0.0,,112.0,20.3,,1001.0,
2023-06-16,29.9,23.9,33.3,0.0,,158.0,13.9,,1000.8,
2023-06-17,32.2,25.3,37.3,0.0,,120.0,12.7,,1000.4,
2023-06-18,32.6,25.3,38.7,0.0,,131.0,15.6,,1000.2,
2023-06-19,31.9,22.5,37.5,0.0,,130.0,14.7,,999.8,
2023-06-20,33.1,26.8,39.2,0.0,,123.0,14.1,,998.0,
2023-06-21,35.0,30.6,40.7,0.0,,115.0,15.3,,997.7,
2023-06-22,34.5,30.7,39.6,0.0,,118.0,17.5,,997.4,
2023-06-23,34.9,24.2,39.7,0.0,,112.0,20.2,,997.5,
2023-06-24,31.6,25.8,39.6,0.0,,119.0,21.4,,997.4,
2023-06-25,29.8,26.0,35.6,6.1,,105.0,24.5,,999.2,
2023-06-26,27.7,22.3,31.5,23.5,,118.0,20.0,,1003.0,
2023-06-27,31.4,24.6,34.9,0.0,,112.0,14.9,,1001.2,
2023-06-28,28.0,24.8,33.0,0.0,,116.0,15.6,,1002.8,
2023-06-29,30.2,23.6,34.9,1.0,,141.0,15.1,,1001.3,
2023-06-30,28.9,19.3,36.6,48.0,,137.0,17.2,,999.8,
2023-07-01,30.2,24.6,35.0,0.0,,134.0,13.8,,999.9,
2023-07-02,31.6,26.5,35.8,0.0,,147.0,13.0,,1000.1,
2023-07-03,30.1,25.8,36.9,0.0,,116.0,15.9,,999.3,
2023-07-04,28.7,21.7,32.7,17.0,,107.0,19.8,,998.6,
2023-07-05,26.9,24.4,30.5,1.0,,103.0,22.3,,999.3,
2023-07-06,27.6,23.8,31.2,0.6,,110.0,15.5,,1002.4,
2023-07-07,26.0,18.5,30.4,22.1,,80.0,18.9,,1003.9,
2023-07-08,27.1,20.6,31.9,0.0,,89.0,18.4,,1004.3,
2023-07-09,28.1,23.5,32.8,0.0,,141.0,14.9,,1002.3,
2023-07-10,29.5,22.0,34.2,2.0,,117.0,15.1,,1002.8,
2023-07-11,31.2,25.6,36.4,0.0,,117.0,14.9,,1001.1,
2023-07-12,31.7,27.2,37.1,0.1,,128.0,15.4,,1000.0,
2023-07-13,30.1,25.5,34.1,0.0,,124.0,16.1,,1000.4,
2023-07-14,27.9,24.8,36.8,0.0,,118.0,16.4,,1001.4,
2023-07-15,27.0,23.6,33.1,39.1,,121.0,14.8,,1001.3,
2023-07-16,29.7,26.0,33.0,0.0,,105.0,16.6,,1001.4,
2023-07-17,32.0,26.3,36.1,0.0,,142.0,11.4,,1000.6,
2023-07-18,29.0,27.9,32.1,0.0,,117.0,15.2,,999.9,
2023-07-19,25.5,22.8,28.7,110.0,,112.0,17.5,,1001.3,
2023-07-20,29.0,25.8,33.6,26.9,,126.0,12.6,,1001.6,
2023-07-21,30.0,26.6,32.3,0.0,,118.0,14.0,,1002.3,
2023-07-22,28.3,26.2,32.0,0.0,,112.0,17.2,,1005.6,
2023-07-23,27.1,23.2,30.5,3.3,,92.0,13.9,,1007.0,
2023-07-24,28.2,24.8,34.7,21.8,,132.0,10.7,,1003.4,
2023-07-25,28.5,21.6,32.7,62.0,,123.0,14.3,,1003.2,
2023-07-26,28.0,24.4,33.6,0.0,,110.0,16.6,,1003.5,
2023-07-27,27.9,24.8,32.1,8.9,,113.0,15.2,,1003.3,
2023-07-28,28.0,23.3,31.5,2.8,,117.0,12.7,,1001.0,
2023-07-29,26.6,21.3,31.2,54.1,,93.0,15.7,,1000.4,
2023-07-30,29.6,25.3,34.6,0.0,,144.0,10.4,,999.8,
2023-07-31,30.4,26.3,34.5,0.8,,138.0,11.1,,998.7,
2023-08-01,31.3,24.8,35.2,0.0,,130.0,11.0,,997.8,
2023-08-02,30.3,25.8,36.8,0.0,,125.0,14.4,,997.3,
2023-08-03,29.8,25.7,34.0,2.0,,131.0,12.3,,998.3,
2023-08-04,27.7,26.3,35.6,0.0,,114.0,14.0,,999.9,
2023-08-05,28.1,23.1,31.6,34.0,,115.0,13.2,,1002.3,
2023-08-06,29.2,23.6,33.9,7.1,,116.0,14.0,,999.1,
2023-08-07,28.8,20.8,33.1,32.0,,98.0,13.5,,996.8,
2023-08-08,30.0,24.6,34.3,0.0,,132.0,11.2,,997.3,
2023-08-09,30.6,27.3,35.4,0.0,,120.0,11.3,,1000.3,
2023-08-10,30.1,24.8,34.0,10.6,,115.0,17.3,,1002.4,
2023-08-11,31.3,24.3,34.9,7.9,,126.0,13.1,,1003.0,
2023-08-12,31.7,27.3,36.8,0.0,,145.0,11.1,,1000.1,
2023-08-13,31.6,27.8,37.0,0.0,,129.0,13.8,,996.9,
2023-08-14,25.2,22.8,33.3,0.0,,113.0,16.3,,1001.3,
2023-08-15,28.4,21.7,32.6,68.1,,131.0,12.9,,1004.3,
2023-08-16,30.8,25.5,34.3,0.0,,122.0,10.2,,1003.6,
2023-08-17,26.6,21.8,31.0,0.0,,118.0,11.7,,1002.8,
2023-08-18,29.8,21.8,33.8,10.9,,131.0,11.3,,1003.3,
2023-08-19,30.5,26.8,35.5,0.0,,116.0,10.8,,1003.9,
2023-08-20,31.6,26.4,35.5,0.0,,129.0,10.6,,1004.6,
2023-08-21,33.0,27.6,36.6,0.0,,90.0,11.9,,1002.0,
2023-08-22,32.9,28.0,37.6,0.0,,135.0,11.3,,999.0,
2023-08-23,29.1,24.8,36.1,0.0,,112.0,18.7,,997.3,
2023-08-24,27.5,21.8,32.4,22.1,,97.0,16.4,,999.0,
2023-08-25,26.0,21.0,32.4,18.0,,108.0,15.9,,999.6,
2023-08-26,27.4,23.2,32.0,4.1,,91.0,11.7,,1002.0,
2023-08-27,27.8,24.0,33.6,0.0,,103.0,10.5,,1001.2,
2023-08-28,27.7,20.0,32.7,2.0,,111.0,14.2,,1001.3,
2023-08-29,27.4,23.7,34.1,0.0,,70.0,10.8,,1003.8,
2023-08-30,29.8,23.2,34.9,0.0,,127.0,8.5,,1004.5,
2023-08-31,30.2,24.8,35.3,0.0,,116.0,9.1,,1004.8,
2023-09-01,30.7,25.9,35.5,0.0,,116.0,11.1,,1005.0,
2023-09-02,30.4,25.9,34.9,0.0,,127.0,11.7,,1004.1,
2023-09-03,30.2,25.3,35.0,0.0,,99.0,11.2,,1003.4,
2023-09-04,29.4,25.7,35.6,0.0,,112.0,10.2,,1002.5,
2023-09-05,28.6,18.2,32.2,20.1,,67.0,14.5,,1004.8,
2023-09-06,29.6,23.3,35.1,0.0,,23.0,10.2,,1005.1,
2023-09-07,30.3,24.8,35.8,0.0,,352.0,11.1,,1004.3,
2023-09-08,30.6,24.1,36.4,0.0,,52.0,9.2,,1003.4,
2023-09-09,30.1,26.2,35.0,0.0,,128.0,11.6,,1002.6,
2023-09-10,28.5,20.0,34.4,20.1,,116.0,12.6,,1001.1,
2023-09-11,29.3,26.2,35.0,1.0,,140.0,12.5,,1001.2,
2023-09-12,30.3,26.5,35.9,0.0,,149.0,11.9,,1001.2,
2023-09-13,29.6,25.8,36.0,0.0,,130.0,12.5,,1001.7,
2023-09-14,31.5,27.3,36.1,0.4,,127.0,13.2,,1002.7,
2023-09-15,30.1,26.3,35.6,0.4,,114.0,15.7,,1004.0,
2023-09-16,27.0,20.0,32.5,71.9,,116.0,15.0,,1005.5,
2023-09-17,26.5,22.8,31.8,10.9,,138.0,12.5,,1004.7,
2023-09-18,26.1,23.0,29.9,0.0,,98.0,11.5,,1005.0,
2023-09-19,28.0,23.5,31.6,0.0,,105.0,9.2,,1007.0,
2023-09-20,27.0,23.4,33.7,0.0,,138.0,10.0,,1006.7,
2023-09-21,28.5,24.6,33.5,0.0,,87.0,12.6,,1005.5,
2023-09-22,25.5,20.7,30.3,13.2,,88.0,13.6,,1005.8,
2023-09-23,25.2,20.1,30.1,14.5,,97.0,13.9,,1007.1,
2023-09-24,25.4,21.8,30.9,0.0,,89.0,14.7,,1006.4,
2023-09-25,24.1,18.6,29.3,21.1,,70.0,14.0,,1008.1,
2023-09-26,25.1,19.8,30.9,0.0,,340.0,8.5,,1008.7,
2023-09-27,24.9,19.7,31.8,0.0,,346.0,9.1,,1008.2,
2023-09-28,25.8,19.8,31.8,0.0,,39.0,9.4,,1007.1,
2023-09-29,23.7,19.3,30.0,0.5,,2.0,18.3,,1008.4,
2023-09-30,24.1,17.8,30.8,0.0,,309.0,11.5,,1008.8,
2023-10-01,24.7,18.1,31.8,0.0,,2.0,7.3,,1007.0,
2023-10-02,25.0,17.4,31.8,0.0,,25.0,7.5,,1007.6,
2023-10-03,24.5,18.4,31.8,0.0,,3.0,10.7,,1008.8,
2023-10-04,25.1,18.3,32.5,0.0,,37.0,8.1,,1008.7,
2023-10-05,26.6,17.3,32.3,0.0,,35.0,8.4,,1007.6,
2023-10-06,27.0,18.9,33.0,0.0,,81.0,10.2,,1005.8,
2023-10-07,27.0,21.3,32.3,0.0,,71.0,9.4,,1007.2,
2023-10-08,26.8,21.4,32.5,0.0,,11.0,10.7,,1008.3,
2023-10-09,22.9,19.8,32.0,0.0,,60.0,12.8,,1009.7,
2023-10-10,22.6,16.0,29.0,9.9,,319.0,9.1,,1012.3,
2023-10-11,23.4,16.2,29.8,0.0,,130.0,7.4,,1011.6,
2023-10-12,23.1,17.6,30.8,0.0,,111.0,7.6,,1012.2,
2023-10-13,23.6,19.3,30.8,1.0,,87.0,10.1,,1012.6,
2023-10-14,22.1,18.8,26.4,7.0,,98.0,17.3,,1014.1,
2023-10-15,22.9,16.8,27.1,0.0,,41.0,9.6,,1012.3,
2023-10-16,17.4,16.3,21.2,0.0,,70.0,24.3,,1013.5,
2023-10-17,16.0,15.7,18.1,14.0,,58.0,17.9,,1018.0,
2023-10-18,18.1,11.8,24.8,0.0,,290.0,5.4,,1018.2,
2023-10-19,20.5,13.9,27.1,0.0,,293.0,5.2,,1016.1,
2023-10-20,21.3,13.8,27.2,0.0,,314.0,5.0,,1016.6,
2023-10-21,21.8,14.6,27.3,0.0,,107.0,5.6,,1016.9,
2023-10-22,18.8,16.3,24.5,2.0,,75.0,9.7,,1018.3,
2023-10-23,20.5,13.6,27.5,0.5,,270.0,5.6,,1016.8,
2023-10-24,21.4,14.7,28.8,0.0,,323.0,5.6,,1015.4,
2023-10-25,21.0,14.6,28.8,0.0,,287.0,6.4,,1016.2,
2023-10-26,21.0,13.7,28.7,0.0,,294.0,6.3,,1015.5,
2023-10-27,20.3,14.8,28.8,0.0,,6.0,4.3,,1014.5,
2023-10-28,20.2,15.0,28.5,0.0,,280.0,5.1,,1014.7,
2023-10-29,23.5,15.5,28.1,0.0,,294.0,4.4,,1015.0,
2023-10-30,22.3,16.4,27.8,0.0,,180.0,4.7,,1015.7,
2023-10-31,22.5,17.1,28.2,0.0,,225.0,5.0,,1017.0,
2023-11-01,22.7,17.7,27.8,0.0,,337.0,7.0,,1018.0,
2023-11-02,19.6,15.7,26.8,0.0,,314.0,6.1,,1016.6,
2023-11-03,21.0,14.4,27.8,0.0,,296.0,4.9,,1013.9,
2023-11-04,19.6,14.2,28.0,0.0,,317.0,4.7,,1014.2,
2023-11-05,20.5,12.9,27.6,0.0,,294.0,4.5,,1015.4,
2023-11-06,19.8,13.6,26.8,0.0,,300.0,3.8,,1017.0,
2023-11-07,18.4,15.3,24.8,0.0,,288.0,5.2,,1016.8,
2023-11-08,19.6,14.0,25.8,0.0,,301.0,4.4,,1015.4,
2023-11-09,17.8,12.8,25.1,0.0,,357.0,8.3,,1015.3,
2023-11-10,15.1,12.7,21.3,83.1,,48.0,12.6,,1018.6,
2023-11-11,15.8,11.0,22.9,0.0,,290.0,5.3,,1020.5,
2023-11-12,16.3,11.6,23.4,0.0,,289.0,3.8,,1019.9,
2023-11-13,18.0,11.1,22.8,0.0,,263.0,5.5,,1019.4,
2023-11-14,18.1,11.8,23.8,0.0,,293.0,3.8,,1019.5,
2023-11-15,16.7,11.2,25.1,0.0,,308.0,4.0,,1019.1,
2023-11-16,17.4,10.9,25.1,0.0,,338.0,2.0,,1020.0,
2023-11-17,17.7,10.7,25.0,0.0,,293.0,4.0,,1020.5,
2023-11-18,16.5,11.5,22.1,0.0,,285.0,3.2,,1018.4,
2023-11-19,16.6,11.0,24.1,0.0,,318.0,3.3,,1019.0,
2023-11-20,15.1,11.0,23.3,0.0,,291.0,4.0,,1019.5,
2023-11-21,16.3,9.9,23.5,0.0,,295.0,5.4,,1018.3,
2023-11-22,15.1,8.3,23.2,0.0,,134.0,3.5,,1015.1,
2023-11-23,14.8,9.5,21.9,0.0,,68.0,3.8,,1015.1,
2023-11-24,14.4,9.9,23.1,0.0,,296.0,5.2,,1018.3,
2023-11-25,16.5,9.8,22.5,0.0,,345.0,2.1,,1018.8,
2023-11-26,16.1,10.5,23.0,0.0,,28.0,2.9,,1020.0,
2023-11-27,16.6,11.7,22.7,0.0,,2.0,4.4,,1018.2,
2023-11-28,16.0,10.9,24.0,0.0,,323.0,4.6,,1017.7,
2023-11-29,16.4,10.5,21.8,0.0,,43.0,3.1,,1017.3,
2023-11-30,15.1,12.5,19.0,0.0,,49.0,10.9,,1019.1,
2023-12-01,15.0,9.9,21.9,1.0,,350.0,8.8,,1020.6,
2023-12-02,15.4,9.2,22.3,0.0,,320.0,6.0,,1019.6,
2023-12-03,14.1,9.8,22.1,0.0,,39.0,3.8,,1019.4,
2023-12-04,14.4,8.0,21.9,0.0,,273.0,4.3,,1018.5,
2023-12-05,14.9,7.7,21.4,0.0,,310.0,4.1,,1018.7,
2023-12-06,13.5,7.5,21.1,0.0,,357.0,4.0,,1019.2,
2023-12-07,13.3,7.3,20.8,0.0,,310.0,3.4,,1018.5,
2023-12-08,13.4,5.8,21.3,0.0,,114.0,2.7,,1017.2,
2023-12-09,12.6,6.3,20.8,0.0,,294.0,4.5,,1018.3,
2023-12-10,11.1,4.8,22.3,0.0,,321.0,7.0,,1016.1,
2023-12-11,11.8,6.3,19.0,0.0,,91.0,3.1,,1016.3,
2023-12-12,12.5,7.1,18.8,0.0,,46.0,2.6,,1016.6,
2023-12-13,11.6,5.3,19.1,0.0,,305.0,4.0,,1018.7,
2023-12-14,11.1,4.8,19.3,0.0,,287.0,3.3,,1019.3,
2023-12-15,11.9,4.8,19.3,0.0,,122.0,3.5,,1020.0,
2023-12-16,11.0,6.1,15.8,0.0,,9.0,5.0,,1019.0,
2023-12-17,11.8,5.8,18.5,0.0,,295.0,7.6,,1020.7,
2023-12-18,11.9,4.5,20.6,0.0,,307.0,7.7,,1022.2,
2023-12-19,12.1,4.3,21.0,0.0,,305.0,6.0,,1021.8,
2023-12-20,12.5,5.4,20.8,0.0,,292.0,3.6,,1020.8,
2023-12-21,11.4,4.3,20.8,0.0,,175.0,3.9,,1019.6,
2023-12-22,10.1,4.3,19.5,0.0,,86.0,4.1,,1019.2,
2023-12-23,15.2,6.7,23.1,1.0,,288.0,7.6,,1021.7,
2023-12-24,13.9,7.8,20.0,0.0,,314.0,3.6,,1023.5,
2023-12-25,13.0,7.1,21.2,0.0,,276.0,3.3,,1020.7,
2023-12-26,12.9,7.1,20.7,0.0,,98.0,1.3,,1020.1,
2023-12-27,13.6,7.3,21.8,0.0,,301.0,5.5,,1022.1,
2023-12-28,12.7,6.6,20.3,0.0,,131.0,2.9,,1019.8,
2023-12-29,11.9,6.6,19.8,0.0,,85.0,5.1,,1020.9,
2023-12-30,12.8,7.7,20.2,0.0,,280.0,3.1,,1020.2,
2023-12-31,12.2,6.2,19.0,0.0,,255.0,2.4,,1019.5,
2024-01-01,11.3,6.1,18.8,0.0,,128.0,3.4,,1019.9,
2024-01-02,7.8,5.2,13.1,0.0,,125.0,4.3,,1019.7,
2024-01-03,7.0,5.0,12.4,0.0,,153.0,3.2,,1020.1,
2024-01-04,9.0,4.6,15.9,0.0,,149.0,3.1,,1019.8,
2024-01-05,10.6,5.8,15.9,0.0,,162.0,2.1,,1019.5,
2024-01-06,9.5,4.3,18.2,0.0,,231.0,2.2,,1021.3,
2024-01-07,10.6,4.8,17.6,0.0,,135.0,2.8,,1021.9,
2024-01-08,11.2,4.8,17.5,0.0,,164.0,3.0,,1021.5,
2024-01-09,10.5,5.6,17.8,0.0,,285.0,4.4,,1021.4,
2024-01-10,9.3,4.3,19.4,0.0,,266.0,5.8,,1020.4,
2024-01-11,9.9,4.6,16.8,0.0,,127.0,2.7,,1019.8,
2024-01-12,10.8,4.3,17.0,0.0,,223.0,3.0,,1019.1,
2024-01-13,11.0,6.3,18.6,0.0,,103.0,4.8,,1018.1,
2024-01-14,9.8,4.3,16.2,0.0,,245.0,3.3,,1018.8,
2024-01-15,12.0,4.3,18.3,0.0,,219.0,3.4,,1017.6,
2024-01-16,9.0,2.3,17.2,0.0,,134.0,3.3,,1016.4,
2024-01-17,10.6,4.8,18.8,0.0,,112.0,3.7,,1016.7,
2024-01-18,11.6,5.3,18.8,0.0,,348.0,3.7,,1018.2,
2024-01-19,11.2,5.3,18.8,0.0,,94.0,3.8,,1019.0,
2024-01-20,8.6,5.8,13.3,0.0,,113.0,4.2,,1020.4,
2024-01-21,7.1,4.6,12.4,0.0,,200.0,4.5,,1020.1,
2024-01-22,7.3,4.2,11.2,0.0,,132.0,4.0,,1020.2,
2024-01-23,7.7,3.9,13.1,0.0,,197.0,4.4,,1020.9,
2024-01-24,8.4,2.8,13.4,0.0,,181.0,3.3,,1020.3,
2024-01-25,10.6,3.8,16.7,0.2,,185.0,3.1,,1021.7,
2024-01-26,13.1,7.8,18.9,0.5,,306.0,6.3,,1023.2,
2024-01-27,12.8,6.8,20.5,0.0,,288.0,8.5,,1021.5,
2024-01-28,14.6,9.9,19.9,2.1,,318.0,7.7,,1019.1,
2024-01-29,14.0,10.0,18.8,1.2,,290.0,7.8,,1020.2,
2024-01-30,11.8,8.4,14.8,0.0,,16.0,9.1,,1018.6,
2024-01-31,12.0,8.4,15.0,17.0,,60.0,14.5,,1016.4,
2024-02-01,9.9,4.9,15.5,22.1,,3.0,12.4,,1016.0,
2024-02-02,10.8,3.3,16.8,0.0,,312.0,10.9,,1022.7,
2024-02-03,10.0,4.7,11.8,0.0,,347.0,9.6,,1020.8,
2024-02-04,9.6,8.5,14.5,1.0,,351.0,9.6,,1018.0,
2024-02-05,9.7,4.3,16.7,0.0,,274.0,6.2,,1020.1,
2024-02-06,10.5,4.8,17.3,0.0,,305.0,7.8,,1021.5,
2024-02-07,10.9,5.5,17.2,0.0,,321.0,13.5,,1022.6,
2024-02-08,12.5,3.8,20.8,0.0,,305.0,15.5,,1020.8,
2024-02-09,12.9,3.8,21.3,0.0,,94.0,5.6,,1019.5,
2024-02-10,13.4,5.8,21.8,0.0,,342.0,7.1,,1023.4,
2024-02-11,13.5,6.6,21.6,0.0,,359.0,5.2,,1022.8,
2024-02-12,14.7,6.3,20.8,0.0,,17.0,3.8,,1021.7,
2024-02-13,15.2,7.6,23.3,0.0,,327.0,5.4,,1020.9,
2024-02-14,14.4,6.3,23.7,0.0,,312.0,8.5,,1020.5,
2024-02-15,14.2,7.5,24.2,0.0,,43.0,5.3,,1020.3,
2024-02-16,14.4,7.8,24.1,0.0,,305.0,4.2,,1020.6,
2024-02-17,17.0,9.7,23.7,0.0,,288.0,4.5,,1015.8,
2024-02-18,13.2,11.1,15.7,0.0,,49.0,18.3,,1013.3,
2024-02-19,12.3,10.7,15.9,13.0,,63.0,27.1,,1008.2,
2024-02-20,11.0,7.8,18.4,15.0,,7.0,13.3,,1012.1,
2024-02-21,12.6,5.3,18.8,0.0,,349.0,9.8,,1014.0,
2024-02-22,15.1,7.1,19.1,0.0,,323.0,11.3,,1016.2,
2024-02-23,12.4,4.8,19.2,0.0,,313.0,7.9,,1017.8,
2024-02-24,12.8,5.3,19.6,0.0,,80.0,7.8,,1018.1,
2024-02-25,13.2,7.8,19.8,0.0,,318.0,8.0,,1021.3,
2024-02-26,12.7,6.8,17.1,0.0,,308.0,11.4,,1021.9,
2024-02-27,14.3,7.8,20.3,0.0,,281.0,12.7,,1020.8,
2024-02-28,16.1,7.6,22.0,0.0,,298.0,12.2,,1018.4,
2024-02-29,13.8,8.8,18.9,0.0,,302.0,7.4,,1016.5,
2024-03-01,12.1,10.5,13.8,3.0,,57.0,17.5,,1015.9,
2024-03-02,12.5,9.8,16.2,33.0,,105.0,29.7,,1007.2,
2024-03-03,11.0,7.8,16.4,23.1,,131.0,17.6,,1012.3,
2024-03-04,10.8,4.8,16.3,0.0,,290.0,11.2,,1019.6,
2024-03-05,12.6,5.8,19.8,0.0,,292.0,9.2,,1019.4,
2024-03-06,16.0,8.1,20.8,0.0,,257.0,6.8,,1016.2,
2024-03-07,14.8,11.3,19.4,0.0,,17.0,8.6,,1016.9,
2024-03-08,14.9,7.8,21.8,0.0,,320.0,9.4,,1017.9,
2024-03-09,17.4,9.3,24.1,0.0,,304.0,11.6,,1017.1,
2024-03-10,16.1,11.7,22.3,0.0,,315.0,7.1,,1015.9,
2024-03-11,16.9,12.3,22.9,0.0,,5.0,10.5,,1018.0,
2024-03-12,19.4,12.2,25.7,0.0,,267.0,9.4,,1016.4,
2024-03-13,14.6,12.7,19.3,0.0,,67.0,14.3,,1013.3,
2024-03-14,16.2,8.8,21.7,20.1,,292.0,9.1,,1018.7,
