time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-03-14,27.1,17.7,36.1,0.0,,177.0,5.0,,1009.8,
2022-03-15,27.5,19.2,36.5,0.0,,19.0,5.3,,1008.2,
2022-03-16,28.8,20.5,38.0,0.0,,339.0,5.4,,1006.1,
2022-03-17,30.1,22.0,40.0,0.0,,319.0,4.5,,1005.3,
2022-03-18,29.0,21.0,38.4,0.0,,118.0,11.3,,1005.4,
2022-03-19,28.4,21.3,36.0,0.0,,65.0,12.2,,1004.7,
2022-03-20,27.9,21.8,35.9,0.2,,25.0,8.1,,1004.3,
2022-03-21,27.9,18.1,36.8,0.0,,10.0,5.8,,1007.5,
2022-03-22,28.0,20.5,36.8,0.0,,304.0,6.8,,1007.3,
2022-03-23,27.8,19.7,36.4,0.0,,139.0,8.9,,1005.5,
2022-03-24,27.4,20.0,35.0,0.0,,53.0,7.9,,1005.8,
2022-03-25,27.4,18.1,35.9,0.0,,334.0,5.7,,1007.2,
2022-03-26,27.8,18.9,38.0,0.0,,302.0,6.5,,1008.6,
2022-03-27,28.2,18.4,39.1,0.0,,164.0,8.3,,1006.9,
2022-03-28,28.6,20.9,39.0,0.0,,184.0,7.5,,1005.7,
2022-03-29,29.4,19.5,39.8,0.0,,75.0,6.7,,1005.0,
2022-03-30,29.1,19.5,39.1,0.0,,7.0,5.6,,1004.8,
2022-03-31,29.1,21.6,38.0,0.0,,342.0,8.2,,1007.7,
2022-04-01,28.8,19.0,38.6,0.0,,315.0,8.1,,1006.8,
2022-04-02,29.7,20.0,39.7,0.0,,135.0,11.1,,1005.5,
2022-04-03,28.4,18.5,38.9,0.0,,35.0,6.2,,1006.7,
2022-04-04,29.6,19.3,38.9,0.0,,331.0,8.3,,1007.6,
2022-04-05,30.8,21.2,40.1,0.0,,7.0,5.7,,1009.5,
2022-04-06,30.9,20.5,41.1,0.0,,311.0,4.9,,1009.6,
2022-04-07,31.7,21.0,42.0,0.0,,102.0,5.4,,1008.3,
2022-04-08,32.8,22.1,43.0,0.0,,139.0,6.9,,1005.5,
2022-04-09,33.0,23.6,43.0,0.0,,73.0,7.9,,1004.1,
2022-04-10,32.8,22.6,43.1,0.0,,20.0,5.1,,1003.9,
2022-04-11,34.0,23.5,43.9,0.0,,142.0,7.8,,1001.9,
2022-04-12,34.1,26.6,42.5,0.0,,131.0,8.6,,1000.7,
2022-04-13,31.5,23.8,38.5,0.0,,352.0,10.0,,1002.4,
2022-04-14,30.8,22.4,39.6,0.0,,40.0,8.7,,1002.1,
2022-04-15,30.6,22.3,39.0,0.0,,27.0,8.0,,1002.6,
2022-04-16,31.5,22.0,40.5,0.0,,108.0,6.7,,1002.1,
2022-04-17,32.5,22.9,41.0,0.0,,87.0,5.9,,1002.7,
2022-04-18,33.3,24.6,42.5,0.0,,108.0,8.2,,1004.4,
2022-04-19,32.7,25.0,40.4,0.1,,343.0,8.8,,1007.3,
2022-04-20,31.9,25.2,39.8,0.1,,349.0,7.6,,1005.6,
2022-04-21,30.9,25.5,39.0,0.2,,62.0,14.1,,1005.2,
2022-04-22,29.8,22.6,37.7,0.0,,39.0,10.9,,1008.1,
2022-04-23,30.3,23.0,37.5,0.0,,357.0,6.5,,1008.5,
2022-04-24,30.9,23.0,39.4,0.0,,350.0,6.6,,1006.2,
2022-04-25,30.6,22.6,40.7,0.0,,71.0,8.1,,1004.1,
2022-04-26,32.1,23.2,40.9,0.0,,28.0,7.4,,1004.9,
2022-04-27,33.8,24.0,43.5,0.0,,0.0,6.0,,1003.7,
2022-04-28,35.2,25.5,44.6,0.0,,155.0,10.5,,1002.4,
2022-04-29,35.7,26.3,44.8,0.0,,256.0,8.2,,1003.1,
2022-04-30,35.2,26.5,44.2,0.0,,77.0,7.0,,999.7,
2022-05-01,36.0,26.5,45.0,0.0,,64.0,8.0,,998.2,
2022-05-02,35.6,27.5,44.3,0.0,,118.0,12.6,,997.9,
2022-05-03,34.1,28.7,41.4,0.0,,136.0,11.7,,1000.9,
2022-05-04,31.0,26.7,36.6,0.7,,92.0,9.1,,1004.4,
2022-05-05,31.4,24.7,39.0,0.0,,342.0,7.3,,1006.0,
2022-05-06,32.8,25.4,40.7,0.0,,51.0,8.7,,1004.5,
2022-05-07,32.9,24.3,41.8,0.0,,56.0,6.1,,1004.1,
2022-05-08,34.4,24.7,43.1,0.0,,123.0,9.8,,1001.0,
2022-05-09,34.8,27.8,42.9,0.0,,101.0,13.1,,1000.5,
2022-05-10,34.2,27.7,42.5,0.0,,82.0,12.2,,1001.6,
2022-05-11,35.7,27.3,43.9,0.0,,126.0,5.5,,999.9,
2022-05-12,36.5,28.5,44.9,0.0,,134.0,9.2,,997.7,
2022-05-13,36.5,29.1,44.5,0.0,,44.0,8.1,,996.3,
2022-05-14,37.2,28.2,46.5,0.0,,246.0,7.3,,995.6,
2022-05-15,37.5,28.0,46.5,0.0,,194.0,9.7,,995.6,
2022-05-16,36.1,29.1,44.7,0.0,,248.0,6.7,,997.4,
2022-05-17,35.4,28.1,43.5,0.0,,133.0,8.5,,998.2,
2022-05-18,35.3,28.0,42.9,0.0,,95.0,7.0,,1000.5,
2022-05-19,36.8,28.8,45.4,0.0,,125.0,10.0,,999.2,
2022-05-20,35.6,28.8,42.9,0.0,,359.0,13.0,,996.1,
2022-05-21,35.2,27.7,42.1,0.0,,2.0,9.6,,994.8,
2022-05-22,34.9,26.0,43.2,0.0,,320.0,10.2,,992.3,
2022-05-23,30.1,23.9,36.0,7.8,,73.0,20.4,,994.6,
2022-05-24,28.7,22.0,35.2,0.0,,79.0,12.7,,1003.7,
2022-05-25,30.9,23.5,38.1,0.0,,65.0,5.8,,1005.1,
2022-05-26,33.5,27.0,40.0,,,126.0,8.9,,1002.1,
2022-05-27,35.7,28.0,42.0,0.1,,132.0,9.4,,998.2,
2022-05-28,35.4,29.8,41.4,0.0,,72.0,12.0,,995.5,
2022-05-29,34.8,28.5,42.1,0.0,,100.0,12.8,,996.3,
2022-05-30,34.2,28.0,40.9,0.0,,63.0,12.6,,997.5,
2022-05-31,34.3,26.5,42.1,0.0,,85.0,7.6,,998.8,
2022-06-01,34.5,25.8,41.8,0.0,,38.0,8.6,,999.1,
2022-06-02,35.2,27.4,43.3,0.0,,32.0,6.4,,999.0,
2022-06-03,35.8,26.6,43.8,0.0,,117.0,7.2,,997.7,
2022-06-04,36.2,26.4,45.4,0.0,,120.0,6.8,,997.6,
2022-06-05,37.1,26.5,45.5,0.0,,235.0,5.6,,997.6,
2022-06-06,37.7,28.0,45.5,0.0,,253.0,6.3,,997.1,
2022-06-07,37.9,29.0,46.0,0.0,,228.0,6.7,,996.2,
2022-06-08,37.5,29.0,45.5,0.0,,227.0,8.6,,995.9,
2022-06-09,37.8,29.0,45.6,0.0,,210.0,6.9,,994.6,
2022-06-10,37.0,30.0,43.9,0.0,,238.0,9.6,,996.1,
2022-06-11,35.8,27.0,45.0,0.9,,239.0,8.1,,997.0,
2022-06-12,35.6,26.5,42.7,0.0,,220.0,7.6,,998.0,
2022-06-13,36.8,29.0,43.2,0.0,,250.0,8.2,,1000.4,
2022-06-14,37.5,31.7,44.5,0.0,,228.0,10.2,,998.8,
2022-06-15,38.2,29.0,45.2,0.0,,213.0,12.7,,996.2,
2022-06-16,37.5,32.0,43.3,0.8,,178.0,13.9,,996.5,
2022-06-17,29.9,23.5,35.5,16.5,,136.0,14.0,,998.8,
2022-06-18,27.6,23.5,32.0,8.3,,109.0,8.4,,1000.6,
2022-06-19,28.3,24.0,33.5,0.0,,97.0,5.8,,1000.6,
2022-06-20,28.2,22.0,33.5,6.0,,106.0,5.9,,998.6,
2022-06-21,23.6,19.0,28.5,46.8,,65.0,13.6,,997.7,
2022-06-22,26.1,19.5,32.0,0.0,,4.0,7.7,,1004.0,
2022-06-23,28.9,23.0,35.5,0.0,,312.0,7.1,,1005.2,
2022-06-24,30.8,24.7,38.5,0.0,,269.0,5.7,,1001.0,
2022-06-25,32.3,25.1,39.5,0.0,,172.0,4.4,,997.8,
2022-06-26,33.2,26.1,40.0,0.0,,100.0,6.5,,999.1,
2022-06-27,34.4,28.8,41.0,0.0,,129.0,6.3,,999.8,
2022-06-28,35.8,29.6,42.5,0.0,,174.0,5.5,,996.3,
2022-06-29,36.4,30.9,42.0,0.0,,199.0,8.4,,992.3,
2022-06-30,34.9,29.7,41.6,0.0,,135.0,11.7,,994.1,
2022-07-01,30.6,26.7,35.4,0.1,,107.0,14.5,,997.8,
2022-07-02,32.2,28.0,36.8,0.5,,121.0,7.1,,996.6,
2022-07-03,33.1,29.6,37.0,0.2,,117.0,9.4,,997.2,
2022-07-04,34.0,29.7,39.0,0.0,,127.0,6.3,,997.3,
2022-07-05,34.0,28.2,39.5,1.1,,78.0,5.9,,997.2,
2022-07-06,31.4,27.0,36.5,14.4,,76.0,9.9,,1000.6,
2022-07-07,32.6,27.0,37.5,0.0,,63.0,5.8,,1002.5,
2022-07-08,34.4,30.1,39.5,0.5,,151.0,6.3,,998.9,
2022-07-09,32.5,28.4,37.0,18.1,,118.0,9.0,,996.7,
2022-07-10,31.2,28.5,35.5,4.6,,122.0,7.1,,998.9,
2022-07-11,32.3,28.0,37.5,0.2,,153.0,4.5,,999.9,
2022-07-12,33.0,28.8,38.3,0.1,,117.0,5.6,,998.7,
2022-07-13,30.8,26.4,36.0,18.1,,108.0,10.8,,996.9,
2022-07-14,28.9,26.3,33.4,18.1,,58.0,7.6,,998.2,
2022-07-15,27.6,25.0,30.5,8.1,,47.0,10.4,,1001.6,
2022-07-16,30.8,26.4,37.5,0.0,,20.0,6.6,,1000.7,
2022-07-17,30.2,27.5,34.1,0.2,,73.0,9.4,,1002.9,
2022-07-18,32.5,26.7,37.0,0.0,,58.0,3.7,,1000.9,
2022-07-19,33.9,29.2,39.0,0.0,,240.0,4.6,,998.6,
2022-07-20,32.4,26.5,39.5,7.8,,137.0,10.1,,996.9,
2022-07-21,27.6,25.0,31.7,45.8,,100.0,12.3,,999.6,
2022-07-22,28.1,24.8,32.7,23.4,,81.0,10.4,,1002.0,
2022-07-23,29.0,26.5,33.0,9.8,,67.0,9.3,,1002.1,
2022-07-24,28.7,26.4,33.0,17.3,,41.0,8.2,,1002.0,
2022-07-25,28.5,25.7,32.6,13.9,,74.0,8.5,,1003.8,
2022-07-26,30.4,26.5,34.4,0.8,,60.0,6.7,,1004.5,
2022-07-27,30.4,27.5,35.0,1.5,,93.0,8.8,,1003.8,
2022-07-28,28.7,26.1,34.0,15.2,,80.0,7.1,,1004.2,
2022-07-29,28.7,25.3,33.0,9.2,,108.0,4.1,,1003.1,
2022-07-30,29.0,25.6,34.5,3.9,,140.0,3.7,,1001.2,
2022-07-31,27.9,25.0,31.8,7.6,,133.0,4.3,,999.0,
2022-08-01,28.4,24.9,34.0,4.6,,127.0,5.2,,1000.0,
2022-08-02,30.1,24.4,35.0,1.6,,247.0,3.9,,999.5,
2022-08-03,30.6,23.8,35.5,6.6,,267.0,5.7,,1000.8,
2022-08-04,31.5,27.0,36.5,0.2,,93.0,4.6,,1001.0,
2022-08-05,29.8,26.2,35.0,6.4,,90.0,7.6,,1000.6,
2022-08-06,30.0,26.5,34.0,0.0,,77.0,6.1,,998.7,
2022-08-07,30.7,26.4,35.0,0.1,,119.0,6.2,,998.0,
2022-08-08,31.1,26.5,35.5,0.0,,89.0,7.3,,998.8,
2022-08-09,32.2,27.4,38.0,0.0,,100.0,5.5,,998.8,
2022-08-10,33.0,28.5,39.5,0.0,,157.0,3.9,,996.8,
2022-08-11,30.8,28.2,36.5,11.2,,104.0,12.4,,999.3,
2022-08-12,30.7,26.4,37.0,0.0,,25.0,8.5,,1000.1,
2022-08-13,32.5,26.6,38.0,0.0,,104.0,6.1,,998.5,
2022-08-14,32.0,28.4,36.0,0.8,,128.0,8.3,,1000.1,
2022-08-15,29.1,26.7,33.0,2.9,,96.0,7.0,,1003.1,
2022-08-16,29.9,25.9,35.0,0.0,,24.0,6.1,,1002.4,
2022-08-17,30.1,26.6,34.0,9.2,,95.0,16.4,,1001.5,
2022-08-18,30.2,26.1,35.0,0.1,,102.0,7.9,,1000.8,
2022-08-19,30.4,26.7,35.0,0.0,,227.0,9.7,,1001.1,
2022-08-20,30.6,26.4,34.8,0.5,,222.0,6.9,,1001.8,
2022-08-21,31.0,26.4,35.5,0.0,,284.0,5.0,,1001.2,
2022-08-22,31.9,26.2,37.0,0.0,,322.0,2.7,,998.9,
2022-08-23,33.1,28.3,38.5,0.0,,74.0,6.9,,1000.4,
2022-08-24,31.5,28.3,35.3,1.0,,106.0,15.8,,1003.2,
2022-08-25,30.4,26.9,35.5,4.6,,127.0,11.1,,1003.4,
2022-08-26,29.8,26.0,35.0,1.2,,252.0,6.8,,1003.5,
2022-08-27,30.9,26.7,36.0,0.3,,261.0,6.8,,1002.4,
2022-08-28,31.2,27.0,36.5,0.1,,243.0,8.3,,1002.3,
2022-08-29,29.9,25.2,34.5,5.7,,162.0,6.1,,1006.0,
2022-08-30,31.3,26.2,36.5,0.0,,230.0,4.8,,1006.9,
2022-08-31,32.6,27.1,38.0,0.0,,255.0,5.7,,1004.0,
2022-09-01,33.0,27.7,38.8,0.0,,224.0,7.0,,1003.4,
2022-09-02,33.4,28.2,38.9,0.0,,240.0,7.4,,1004.5,
2022-09-03,33.4,28.0,38.6,0.0,,224.0,7.1,,1001.8,
2022-09-04,32.7,27.5,38.5,0.0,,178.0,8.5,,1000.0,
2022-09-05,28.9,24.0,34.7,0.0,,118.0,9.8,,1003.1,
2022-09-06,30.2,24.0,36.0,0.1,,95.0,3.9,,1005.2,
2022-09-07,31.5,26.0,36.5,0.0,,166.0,4.0,,1006.5,
2022-09-08,32.3,26.7,37.8,0.0,,150.0,3.4,,1007.1,
2022-09-09,32.7,27.5,38.1,0.2,,126.0,5.9,,1006.5,
2022-09-10,31.7,27.5,36.5,0.7,,98.0,9.5,,1005.6,
2022-09-11,30.3,25.3,36.5,12.5,,83.0,10.1,,1004.0,
2022-09-12,30.3,24.0,35.5,0.0,,46.0,6.4,,1003.2,
2022-09-13,30.8,25.4,36.3,0.0,,17.0,4.2,,1003.3,
2022-09-14,32.0,26.5,37.7,0.0,,102.0,6.1,,1003.4,
2022-09-15,32.0,27.6,37.7,0.0,,169.0,7.3,,1001.7,
2022-09-16,31.7,26.9,37.5,0.0,,157.0,7.9,,998.4,
2022-09-17,31.3,26.8,37.2,0.1,,118.0,9.9,,1000.2,
2022-09-18,31.8,26.1,37.9,0.0,,33.0,3.9,,1004.0,
2022-09-19,32.2,26.5,38.0,0.0,,223.0,6.1,,1004.3,
2022-09-20,32.0,25.7,37.8,0.0,,107.0,4.6,,1004.3,
2022-09-21,31.1,26.5,37.0,0.5,,101.0,7.3,,1004.7,
2022-09-22,30.6,24.6,36.8,0.0,,91.0,5.8,,1004.4,
2022-09-23,30.2,25.7,37.0,0.0,,135.0,7.5,,1003.8,
2022-09-24,28.5,25.0,33.8,0.0,,110.0,8.5,,1003.3,
2022-09-25,27.7,23.2,33.1,0.5,,124.0,7.1,,1003.6,
2022-09-26,27.3,21.9,32.8,7.6,,7.0,7.3,,1008.3,
2022-09-27,28.9,23.8,34.0,0.0,,177.0,4.1,,1006.1,
2022-09-28,29.7,24.4,34.9,0.0,,157.0,5.3,,1005.1,
2022-09-29,30.2,24.4,36.0,0.0,,169.0,5.3,,1005.1,
2022-09-30,30.1,23.4,36.6,0.0,,151.0,5.5,,1005.3,
2022-10-01,30.2,23.5,37.5,0.0,,162.0,7.0,,1003.9,
2022-10-02,29.8,23.3,37.0,0.0,,197.0,8.4,,1004.8,
2022-10-03,29.8,23.2,36.5,0.0,,247.0,7.6,,1006.3,
2022-10-04,30.2,24.0,36.9,0.0,,280.0,5.8,,1008.2,
2022-10-05,29.7,23.7,37.5,0.0,,229.0,4.8,,1006.9,
2022-10-06,29.6,24.0,36.5,0.0,,141.0,9.8,,1006.4,
2022-10-07,28.4,22.5,34.8,0.0,,65.0,4.6,,1008.9,
2022-10-08,27.6,22.1,33.5,0.0,,22.0,5.1,,1009.9,
2022-10-09,27.5,20.9,34.2,0.0,,193.0,5.3,,1009.3,
2022-10-10,26.2,21.5,32.3,1.2,,143.0,6.5,,1010.8,
2022-10-11,25.9,20.5,32.2,0.0,,130.0,6.3,,1009.6,
2022-10-12,25.6,19.7,32.0,0.0,,71.0,4.7,,1011.3,
2022-10-13,26.0,20.8,33.0,0.0,,68.0,4.1,,1012.1,
2022-10-14,26.1,19.5,33.2,0.0,,264.0,5.7,,1011.7,
2022-10-15,26.3,20.0,33.5,0.0,,260.0,4.5,,1010.5,
2022-10-16,26.3,18.6,34.4,0.0,,193.0,4.4,,1012.5,
2022-10-17,25.9,18.3,34.4,0.0,,199.0,7.1,,1012.3,
2022-10-18,25.3,17.8,33.2,0.0,,91.0,5.5,,1010.2,
2022-10-19,25.6,18.3,33.2,0.0,,89.0,9.7,,1010.2,
2022-10-20,23.9,19.7,29.8,0.0,,59.0,16.7,,1012.3,
2022-10-21,23.0,17.0,30.1,0.0,,354.0,8.8,,1016.6,
2022-10-22,23.5,15.9,31.1,0.0,,355.0,4.4,,1017.2,
2022-10-23,23.8,16.7,32.0,0.0,,27.0,4.1,,1015.9,
2022-10-24,24.0,17.0,31.3,0.0,,326.0,3.6,,1011.7,
2022-10-25,24.9,18.4,32.0,0.0,,280.0,4.2,,1009.0,
2022-10-26,24.4,17.0,32.8,0.0,,102.0,5.9,,1012.0,
2022-10-27,24.5,17.9,32.5,0.0,,62.0,5.0,,1012.4,
2022-10-28,24.6,17.7,32.6,0.0,,19.0,4.6,,1012.8,
2022-10-29,24.7,17.5,33.2,0.0,,146.0,5.6,,1013.0,
2022-10-30,24.5,17.2,33.0,0.0,,90.0,5.2,,1013.6,
2022-10-31,24.9,18.0,33.7,0.0,,115.0,6.8,,1012.4,
2022-11-01,24.1,19.3,30.6,0.0,,40.0,7.6,,1013.3,
2022-11-02,24.1,18.4,31.9,0.0,,354.0,6.6,,1013.8,
2022-11-03,24.8,19.0,32.4,0.0,,351.0,4.6,,1011.6,
2022-11-04,25.3,19.0,32.9,0.0,,98.0,5.8,,1012.4,
2022-11-05,23.9,18.6,30.4,1.3,,71.0,13.7,,1013.9,
2022-11-06,21.0,17.6,27.7,2.1,,28.0,14.4,,1016.1,
2022-11-07,21.0,17.0,26.6,0.1,,356.0,9.9,,1016.2,
2022-11-08,21.0,15.5,28.0,0.0,,352.0,4.9,,1015.7,
2022-11-09,20.0,15.8,27.5,11.3,,75.0,6.8,,1016.1,
2022-11-10,19.5,15.1,25.8,1.4,,15.0,6.8,,1018.6,
2022-11-11,19.5,13.8,26.5,0.0,,318.0,5.2,,1018.0,
2022-11-12,19.6,14.1,26.5,0.0,,333.0,5.0,,1016.9,
2022-11-13,20.0,13.0,27.0,0.0,,72.0,7.0,,1014.6,
2022-11-14,17.9,15.7,21.9,11.9,,42.0,13.7,,1015.9,
2022-11-15,17.2,12.6,22.8,0.0,,333.0,7.1,,1017.4,
2022-11-16,17.3,11.7,23.5,0.0,,304.0,5.6,,1015.4,
2022-11-17,17.6,12.0,26.0,0.0,,320.0,6.3,,1015.5,
2022-11-18,17.3,10.6,26.5,0.0,,353.0,3.8,,1015.7,
2022-11-19,17.0,11.4,24.5,0.0,,41.0,5.9,,1017.2,
2022-11-20,16.9,11.3,25.0,0.0,,327.0,5.7,,1016.5,
2022-11-21,17.3,11.0,26.0,0.0,,305.0,6.7,,1014.7,
2022-11-22,17.5,11.0,26.0,0.0,,308.0,6.8,,1014.3,
2022-11-23,17.3,10.0,27.0,0.0,,299.0,7.4,,1014.7,
2022-11-24,17.5,10.2,26.6,0.0,,294.0,6.1,,1013.7,
2022-11-25,17.0,10.3,26.0,0.0,,61.0,4.9,,1016.4,
2022-11-26,17.4,10.0,26.0,0.0,,332.0,4.1,,1013.7,
2022-11-27,17.0,10.0,26.0,0.0,,358.0,3.6,,1011.5,
2022-11-28,16.7,10.0,25.0,0.0,,7.0,4.3,,1013.2,
2022-11-29,16.7,10.0,25.0,0.0,,348.0,4.4,,1015.7,
2022-11-30,16.9,10.5,25.0,0.0,,309.0,4.8,,1016.7,
2022-12-01,16.8,10.0,26.5,0.0,,293.0,5.5,,1015.3,
2022-12-02,17.1,11.2,23.8,0.0,,84.0,4.1,,1013.9,
2022-12-03,16.2,10.0,23.8,0.0,,49.0,4.7,,1015.5,
2022-12-04,16.0,9.6,23.9,0.0,,308.0,6.5,,1016.2,
2022-12-05,16.0,10.0,23.2,0.0,,309.0,4.6,,1017.6,
2022-12-06,15.4,8.5,24.0,0.0,,280.0,6.8,,1017.3,
2022-12-07,15.7,9.9,23.8,0.0,,289.0,7.5,,1016.1,
2022-12-08,15.9,9.5,23.5,0.0,,349.0,4.5,,1015.8,
2022-12-09,16.6,11.5,24.0,0.0,,28.0,5.0,,1015.6,
2022-12-10,17.4,12.4,24.0,0.0,,13.0,5.3,,1016.4,
2022-12-11,17.1,12.0,25.0,0.0,,341.0,7.3,,1017.4,
2022-12-12,15.9,9.6,24.5,0.0,,325.0,5.3,,1016.2,
2022-12-13,16.1,11.0,24.0,0.0,,339.0,7.0,,1018.3,
2022-12-14,14.7,8.0,23.5,0.0,,288.0,6.7,,1016.7,
2022-12-15,14.6,7.5,23.4,0.0,,278.0,7.3,,1015.2,
2022-12-16,15.0,7.9,24.0,0.0,,254.0,6.2,,1013.4,
2022-12-17,15.6,7.5,23.6,0.0,,329.0,3.3,,1015.7,
2022-12-18,15.1,7.5,23.2,0.0,,139.0,4.1,,1015.9,
2022-12-19,15.1,8.0,22.2,0.0,,137.0,3.9,,1015.0,
2022-12-20,14.3,6.5,22.0,0.0,,322.0,4.0,,1014.4,
2022-12-21,13.1,6.0,21.4,0.0,,314.0,4.6,,1015.8,
2022-12-22,12.0,7.0,20.4,0.0,,278.0,6.6,,1015.9,
2022-12-23,10.9,5.4,18.8,0.0,,22.0,4.9,,1015.0,
2022-12-24,9.9,6.0,17.2,0.0,,340.0,5.9,,1018.2,
2022-12-25,9.7,3.0,17.3,0.0,,287.0,5.6,,1018.0,
2022-12-26,9.3,4.5,17.4,0.0,,302.0,5.2,,1020.0,
2022-12-27,10.3,6.3,18.6,0.0,,291.0,5.8,,1019.8,
2022-12-28,12.4,5.0,21.0,0.0,,269.0,5.3,,1018.3,
2022-12-29,12.3,9.6,15.2,12.3,,99.0,7.4,,1018.2,
2022-12-30,12.0,8.6,17.9,0.0,,342.0,8.0,,1021.6,
2022-12-31,11.4,4.7,20.0,0.0,,299.0,6.3,,1020.6,
2023-01-01,11.6,6.4,18.0,0.0,,317.0,3.8,,1020.3,
2023-01-02,11.0,3.0,18.2,0.0,,21.0,2.9,,1021.8,
2023-01-03,10.8,3.5,18.5,0.0,,331.0,4.3,,1023.3,
2023-01-04,9.7,2.0,18.5,0.0,,308.0,5.7,,1023.5,
2023-01-05,9.0,3.0,18.3,0.0,,308.0,5.8,,1024.1,
2023-01-06,9.3,4.6,16.8,0.0,,354.0,4.7,,1024.6,
2023-01-07,9.2,3.9,16.4,0.0,,309.0,4.5,,1023.1,
2023-01-08,9.8,5.0,16.3,0.2,,302.0,3.7,,1020.4,
2023-01-09,11.6,5.5,19.5,0.4,,282.0,4.3,,1020.7,
2023-01-10,11.4,6.8,20.0,0.0,,275.0,5.5,,1020.0,
2023-01-11,12.1,9.2,16.0,4.2,,121.0,7.8,,1014.1,
2023-01-12,10.9,8.0,16.4,0.0,,16.0,6.7,,1013.4,
2023-01-13,9.4,5.0,16.0,0.0,,305.0,8.2,,1015.2,
2023-01-14,8.8,2.7,17.0,0.0,,320.0,8.1,,1019.2,
2023-01-15,8.4,2.0,18.0,0.0,,284.0,7.9,,1016.9,
2023-01-16,9.0,2.2,18.5,0.0,,311.0,7.1,,1017.6,
2023-01-17,9.2,2.5,19.5,0.0,,293.0,8.0,,1018.0,
2023-01-18,10.2,2.9,18.0,0.0,,304.0,6.0,,1020.0,
2023-01-19,13.4,9.7,19.5,0.0,,294.0,5.6,,1020.3,
2023-01-20,12.0,9.4,16.5,1.0,,193.0,5.1,,1019.3,
2023-01-21,11.2,6.2,17.5,0.0,,354.0,6.6,,1019.5,
2023-01-22,10.9,5.0,18.0,0.0,,347.0,6.8,,1018.5,
2023-01-23,11.4,5.2,17.5,0.1,,359.0,9.6,,1018.9,
2023-01-24,12.6,7.5,18.6,0.0,,316.0,5.9,,1015.7,
2023-01-25,10.2,3.0,18.2,0.0,,331.0,6.5,,1017.4,
2023-01-26,10.5,5.0,18.1,0.0,,333.0,8.2,,1020.9,
2023-01-27,11.0,3.0,19.7,0.0,,321.0,7.1,,1020.1,
2023-01-28,12.6,5.0,21.5,0.0,,318.0,6.1,,1015.8,
2023-01-29,12.6,5.5,21.6,18.4,,97.0,9.9,,1012.9,
2023-01-30,13.7,10.8,18.0,14.2,,25.0,6.9,,1017.8,
2023-01-31,12.7,9.2,19.0,0.0,,332.0,8.2,,1021.8,
2023-02-01,13.9,7.4,22.2,0.0,,301.0,7.9,,1019.2,
2023-02-02,14.8,7.6,23.5,0.0,,293.0,7.9,,1017.5,
2023-02-03,15.5,9.0,24.0,0.0,,304.0,6.1,,1016.6,
2023-02-04,16.7,8.8,25.0,0.0,,317.0,5.8,,1014.7,
2023-02-05,17.2,8.6,26.0,0.0,,60.0,6.1,,1012.3,
2023-02-06,17.4,11.9,23.6,0.0,,32.0,12.9,,1012.8,
2023-02-07,16.3,9.9,24.4,0.0,,324.0,7.2,,1013.7,
2023-02-08,16.4,9.3,24.6,0.0,,46.0,5.3,,1014.1,
2023-02-09,16.0,10.7,23.1,2.0,,59.0,11.1,,1010.8,
2023-02-10,16.7,9.6,24.8,0.0,,357.0,8.1,,1011.2,
2023-02-11,15.4,8.3,22.4,0.0,,327.0,9.9,,1015.5,
2023-02-12,13.4,6.6,21.6,0.0,,330.0,8.5,,1020.3,
2023-02-13,14.5,7.6,23.5,0.0,,289.0,8.4,,1017.8,
2023-02-14,17.3,9.3,26.5,0.0,,313.0,5.0,,1016.4,
2023-02-15,19.2,10.6,29.7,0.0,,309.0,6.5,,1014.1,
2023-02-16,20.5,12.0,30.4,0.0,,272.0,4.7,,1014.6,
2023-02-17,20.8,12.6,30.4,0.0,,114.0,4.7,,1016.3,
2023-02-18,21.2,12.0,30.8,0.0,,218.0,5.1,,1014.8,
2023-02-19,21.1,13.8,30.0,0.0,,120.0,7.2,,1012.9,
2023-02-20,21.8,16.1,30.4,0.0,,37.0,9.1,,1010.2,
2023-02-21,20.6,13.7,29.1,0.0,,23.0,9.1,,1012.4,
2023-02-22,20.1,13.0,28.1,0.0,,82.0,5.9,,1013.2,
2023-02-23,20.3,13.4,29.2,0.0,,332.0,7.5,,1013.9,
2023-02-24,21.3,12.9,29.7,0.0,,342.0,6.1,,1014.7,
2023-02-25,21.6,14.0,30.5,0.0,,320.0,6.7,,1016.0,
2023-02-26,21.3,15.6,28.0,0.0,,38.0,10.9,,1018.7,
2023-02-27,21.1,14.0,29.2,0.0,,50.0,6.6,,1018.4,
2023-02-28,19.4,15.0,24.4,3.4,,41.0,9.7,,1019.0,
2023-03-01,18.9,14.2,24.6,0.5,,18.0,7.3,,1021.0,
2023-03-02,18.1,14.4,24.0,9.3,,359.0,8.2,,1021.2,
2023-03-03,19.0,13.0,25.7,0.0,,331.0,7.9,,1021.5,
2023-03-04,20.2,14.0,27.0,1.6,,293.0,5.7,,1020.1,
2023-03-05,21.0,14.5,28.5,0.0,,285.0,5.8,,1019.2,
2023-03-06,21.5,13.9,29.5,0.0,,277.0,6.8,,1016.1,
2023-03-07,21.5,14.6,30.0,0.0,,276.0,6.5,,1015.7,
