time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-04-11,28.2,21.0,34.0,0.0,,,1.3,,1014.1,
2020-04-12,30.1,24.0,36.0,0.0,,,6.1,,1010.1,
2020-04-13,30.9,24.0,38.0,1.5,,,4.8,,1007.3,
2020-04-14,29.0,23.0,37.0,0.0,,,5.4,,1005.6,
2020-04-15,29.0,23.0,36.0,0.0,,,5.3,,1008.6,
2020-04-16,28.1,22.0,33.0,0.0,,,3.5,,1007.8,
2020-04-17,24.6,19.5,32.0,0.0,,,10.5,,1006.7,
2020-04-18,24.7,19.0,30.0,3.0,,,6.6,,1009.9,
2020-04-19,27.1,21.0,33.0,0.0,,,3.9,,1009.1,
2020-04-20,26.8,21.0,32.0,5.1,,,6.8,,1009.2,
2020-04-21,26.9,21.0,33.0,38.1,,,4.6,,1009.8,
2020-04-22,30.2,22.0,36.0,0.0,,,3.2,,1006.4,
2020-04-23,30.1,26.0,34.0,0.0,,,7.5,,1005.5,
2020-04-24,30.0,24.0,37.5,0.0,,,5.9,,1004.0,
2020-04-25,28.9,22.0,35.0,2.3,,,7.5,,1005.0,
2020-04-26,31.6,,,0.0,,,,,,
2020-04-27,31.6,27.0,37.0,0.0,,,7.7,,1007.9,
2020-04-28,29.6,25.0,35.0,0.0,,,13.5,,1010.5,
2020-04-29,29.1,24.0,38.0,0.0,,,8.1,,1007.9,
2020-04-30,30.4,23.0,37.0,0.8,,,4.5,,1008.1,
2020-05-01,34.0,,,0.0,,,,,,
2020-05-02,32.9,,,0.0,,,,,,
2020-05-03,26.3,,,0.0,,,,,,
2020-05-04,27.8,23.0,32.0,6.1,,,3.1,,1008.1,
2020-05-05,30.5,20.0,36.1,0.0,,,2.7,,1007.1,
2020-05-06,31.3,25.0,38.0,0.0,,,5.1,,1004.2,
2020-05-07,30.0,23.5,37.0,0.0,,,8.4,,1005.9,
2020-05-08,32.6,24.0,39.0,0.0,,,3.3,,1004.3,
2020-05-09,33.7,26.0,40.0,0.0,,,5.9,,1004.4,
2020-05-10,33.4,,,0.0,,,,,,
2020-05-11,32.0,27.0,40.0,0.0,,,4.0,,1004.3,
2020-05-12,26.7,22.0,36.0,12.2,,40.0,12.3,,1008.1,
2020-05-13,27.4,22.0,32.5,9.9,,,2.4,,1006.0,
2020-05-14,27.6,24.0,32.0,0.0,,,7.3,,1006.3,
2020-05-15,29.5,23.0,35.0,0.0,,,5.5,,1007.6,
2020-05-16,32.3,27.0,39.0,0.0,,,1.5,,1004.1,
2020-05-17,32.4,25.0,39.0,0.0,,,4.3,,1002.8,
2020-05-18,32.0,24.0,37.0,0.0,,,5.1,,1003.1,
2020-05-19,31.8,25.0,37.0,0.0,,,4.3,,1002.7,
2020-05-20,31.6,24.0,40.0,0.0,,,5.8,,1002.1,
2020-05-21,34.4,27.0,43.0,0.0,,,3.0,,1000.1,
2020-05-22,36.4,29.0,44.0,0.0,,,9.7,,998.6,
2020-05-23,35.2,28.0,42.0,0.0,,,6.5,,1001.0,
2020-05-24,35.2,27.0,43.0,0.0,,,3.5,,1002.6,
2020-05-25,37.6,30.0,46.0,0.0,,,6.4,,1000.4,
2020-05-26,36.6,29.0,46.0,0.0,,,1.9,,998.4,
2020-05-27,37.2,29.0,45.0,0.0,,,3.5,,996.5,
2020-05-28,35.6,29.0,42.0,0.0,,,8.5,,996.0,
2020-05-29,31.6,29.0,36.0,0.0,,49.0,11.5,,999.8,
2020-05-30,29.4,23.0,35.0,0.0,,54.0,10.6,,1003.7,
2020-05-31,30.3,24.0,35.0,15.0,,,4.3,,1005.2,
2020-06-01,30.1,25.5,37.0,2.0,,,7.7,,1005.3,
2020-06-02,28.1,23.0,34.0,1.8,,,5.1,,1005.2,
2020-06-03,29.1,25.0,34.0,0.3,,,5.6,,1003.4,
2020-06-04,31.3,26.0,37.0,0.0,,,5.4,,1002.1,
2020-06-05,32.8,27.5,38.0,0.0,,,5.5,,1000.6,
2020-06-06,33.5,28.0,39.0,0.0,,203.0,9.1,,999.7,
2020-06-07,33.9,29.0,39.0,0.0,,,7.0,,1000.3,
2020-06-08,35.1,28.0,40.0,0.0,,,8.3,,999.4,
2020-06-09,36.6,32.0,42.0,0.0,,210.0,15.6,,999.5,
2020-06-10,36.1,31.0,41.0,0.5,,,7.2,,999.0,
2020-06-11,35.8,32.0,42.0,0.0,,,10.2,,997.7,
2020-06-12,36.4,30.0,42.0,0.0,,,4.8,,996.9,
2020-06-13,34.4,27.9,39.0,0.0,,46.0,11.3,,998.8,
2020-06-14,36.8,31.5,42.0,0.0,,,4.3,,999.8,
2020-06-15,38.1,,,0.0,,,,,,
2020-06-16,38.9,32.0,45.0,0.0,,,5.7,,994.7,
2020-06-17,38.9,33.0,44.0,0.0,,,7.2,,993.0,
2020-06-18,36.6,33.0,42.0,0.0,,,10.3,,994.1,
2020-06-19,36.4,31.5,42.0,0.0,,260.0,12.8,,996.3,
2020-06-20,35.4,32.0,41.0,0.0,,252.0,11.3,,997.9,
2020-06-21,35.8,32.0,39.0,0.0,,223.0,19.3,,997.5,
2020-06-22,36.3,31.0,40.5,0.0,,219.0,15.0,,996.7,
2020-06-23,37.9,32.5,42.0,0.0,,,12.3,,998.5,
2020-06-24,33.9,29.5,38.0,0.0,,53.0,13.3,,1000.7,
2020-06-25,35.1,31.0,39.0,0.0,,,8.0,,998.7,
2020-06-26,36.7,32.0,42.0,0.0,,206.0,12.1,,996.9,
2020-06-27,36.1,32.0,40.0,0.0,,,10.8,,996.4,
2020-06-28,36.6,33.0,41.0,0.0,,,18.2,,994.9,
2020-06-29,34.5,33.0,39.0,0.0,,50.0,12.9,,997.6,
2020-06-30,33.1,22.0,41.0,0.0,,,13.9,,999.8,
2020-07-01,33.9,27.5,40.0,39.6,,,4.7,,999.1,
2020-07-02,37.0,32.0,41.0,0.0,,,8.0,,995.8,
2020-07-03,37.5,33.0,43.0,0.0,,232.0,17.1,,994.2,
2020-07-04,35.4,30.0,42.0,0.0,,233.0,27.1,,993.4,
2020-07-05,32.2,28.0,37.0,0.0,,53.0,9.5,,996.3,
2020-07-06,33.9,29.0,38.0,1.0,,,6.5,,996.8,
2020-07-07,35.8,32.0,39.0,0.0,,,5.7,,998.1,
2020-07-08,35.0,32.0,39.2,0.0,,,7.3,,1000.1,
2020-07-09,35.6,31.0,40.0,0.0,,167.0,9.7,,997.3,
2020-07-10,35.9,32.0,40.0,0.0,,219.0,18.9,,994.6,
2020-07-11,34.6,32.0,41.0,0.0,,239.0,18.8,,993.2,
2020-07-12,32.3,28.0,36.0,0.0,,47.0,13.4,,996.1,
2020-07-13,34.0,29.0,39.0,0.0,,,6.1,,997.9,
2020-07-14,36.4,32.0,41.0,0.0,,,6.4,,997.8,
2020-07-15,36.4,32.5,43.0,0.0,,,10.9,,997.5,
2020-07-16,33.8,30.0,40.0,0.0,,72.0,12.9,,997.7,
2020-07-17,34.3,28.5,39.0,0.0,,,9.9,,998.0,
2020-07-18,36.0,32.0,40.2,0.0,,,7.6,,999.3,
2020-07-19,37.0,33.0,42.0,0.0,,,9.5,,996.8,
2020-07-20,34.6,32.0,38.0,0.0,,233.0,20.0,,993.5,
2020-07-21,27.1,25.0,36.0,40.9,,127.0,14.1,,998.2,
2020-07-22,30.3,25.5,34.0,3.6,,,5.9,,1001.4,
2020-07-23,33.7,29.0,37.0,0.0,,,6.3,,998.7,
2020-07-24,32.2,31.0,37.0,,,,5.2,,1001.1,
2020-07-25,33.6,30.0,37.0,0.0,,,3.8,,1003.5,
2020-07-26,34.8,31.0,38.0,0.0,,,3.6,,1003.3,
2020-07-27,35.0,31.0,39.0,0.0,,202.0,14.3,,1000.5,
2020-07-28,34.7,31.0,39.0,0.0,,225.0,19.3,,997.4,
2020-07-29,35.4,32.0,39.0,0.0,,212.0,18.8,,996.4,
2020-07-30,32.6,31.0,37.0,0.0,,,7.4,,999.2,
2020-07-31,34.4,29.5,39.0,0.0,,,10.2,,999.3,
2020-08-01,35.0,30.0,40.0,0.0,,224.0,15.5,,998.7,
2020-08-02,35.9,32.0,41.0,0.0,,229.0,11.9,,997.2,
2020-08-03,36.2,32.5,41.0,0.0,,213.0,16.3,,992.5,
2020-08-04,35.3,32.0,41.0,0.0,,235.0,12.4,,991.5,
2020-08-05,36.7,32.0,41.0,0.0,,,4.1,,993.1,
2020-08-06,35.1,32.0,38.0,0.0,,70.0,9.8,,997.1,
2020-08-07,34.1,33.0,37.0,0.0,,,10.3,,999.1,
2020-08-08,33.9,31.0,39.0,,,216.0,11.5,,997.9,
2020-08-09,34.4,30.0,39.0,0.0,,232.0,14.6,,996.2,
2020-08-10,33.5,30.0,40.0,0.0,,192.0,9.0,,997.0,
2020-08-11,34.4,29.5,39.0,119.9,,,8.0,,997.2,
2020-08-12,35.1,30.5,39.0,0.0,,221.0,20.5,,995.0,
2020-08-13,35.4,32.0,39.0,0.0,,208.0,17.6,,993.5,
2020-08-14,34.8,32.0,39.0,0.0,,131.0,9.3,,994.4,
2020-08-15,35.1,31.5,38.0,0.0,,,6.9,,995.3,
2020-08-16,36.3,32.0,40.0,0.0,,,3.4,,995.7,
2020-08-17,37.3,33.0,41.0,0.0,,,4.2,,995.4,
2020-08-18,35.9,32.0,41.0,0.0,,221.0,13.1,,996.0,
2020-08-19,35.6,31.0,40.0,0.0,,201.0,18.9,,994.5,
2020-08-20,30.7,29.0,35.0,0.0,,105.0,15.0,,998.2,
2020-08-21,32.1,28.0,35.0,0.0,,,7.9,,1002.0,
2020-08-22,33.3,30.0,37.0,0.0,,,5.7,,1001.8,
2020-08-23,34.4,30.0,38.0,0.0,,,6.8,,999.8,
2020-08-24,34.1,31.0,37.5,0.0,,113.0,11.4,,999.3,
2020-08-25,32.1,30.0,36.0,0.0,,,6.8,,1000.2,
2020-08-26,29.1,27.5,32.0,2.0,,,12.3,,1001.5,
2020-08-27,30.8,27.0,35.0,0.0,,,10.2,,1001.7,
2020-08-28,30.4,27.3,35.0,0.0,,,5.4,,1000.4,
2020-08-29,32.5,28.5,36.0,1.0,,,0.6,,1000.4,
2020-08-30,33.0,,,0.0,,,,,,
2020-08-31,25.7,22.5,33.0,17.0,,25.0,16.1,,1000.1,
2020-09-01,24.7,23.0,27.0,52.1,,353.0,16.0,,1002.8,
2020-09-02,27.4,24.5,30.0,2.0,,,7.3,,1006.0,
2020-09-03,29.8,26.5,34.0,0.0,,,5.6,,1006.3,
2020-09-04,30.0,28.0,32.5,0.0,,,4.0,,1006.3,
2020-09-05,31.2,28.0,35.0,0.0,,,4.2,,1003.9,
2020-09-06,32.5,29.0,37.0,,,,5.8,,1002.1,
2020-09-07,32.7,29.5,36.0,0.0,,,4.4,,1002.8,
2020-09-08,33.3,30.0,37.0,0.0,,,4.8,,1003.1,
2020-09-09,33.7,,,0.0,,,,,,
2020-09-10,32.8,,,0.0,,,,,,
2020-09-11,32.3,27.0,38.0,0.0,,,7.5,,1000.4,
2020-09-12,33.7,28.0,39.0,0.0,,,4.1,,1004.0,
2020-09-13,34.4,29.5,40.0,0.0,,,8.2,,1003.5,
2020-09-14,33.7,30.0,37.0,0.0,,,11.4,,1002.5,
2020-09-15,31.2,30.0,33.0,0.0,,,5.8,,1002.1,
2020-09-16,32.4,28.0,37.0,0.0,,232.0,10.0,,1002.1,
2020-09-17,33.4,28.8,38.0,0.0,,,7.7,,1001.5,
2020-09-18,33.2,29.0,38.0,,,,8.3,,1000.7,
2020-09-19,33.2,29.0,38.0,,,,5.6,,1000.8,
2020-09-20,33.6,29.0,39.0,,,,5.2,,1001.1,
2020-09-21,33.6,29.5,39.0,,,,8.2,,999.5,
2020-09-22,33.7,29.0,38.5,,,,5.0,,1000.0,
2020-09-23,33.1,29.0,38.0,0.0,,,3.7,,1000.1,
2020-09-24,32.7,28.0,38.0,0.0,,,6.6,,1002.1,
2020-09-25,31.6,28.0,38.0,0.0,,,14.1,,1000.7,
2020-09-26,30.4,24.0,35.0,0.0,,,5.6,,1000.4,
2020-09-27,31.2,25.0,37.0,0.0,,,5.1,,1004.1,
2020-09-28,31.1,26.5,37.0,0.0,,,7.5,,1005.8,
2020-09-29,30.6,25.0,36.0,0.0,,,5.9,,1005.5,
2020-09-30,30.8,26.0,38.0,0.0,,,5.5,,1004.2,
2020-10-01,29.3,24.0,37.0,0.0,,,9.1,,1004.3,
2020-10-02,28.8,22.5,36.0,0.0,,,2.9,,1005.0,
2020-10-03,29.1,21.0,36.0,0.0,,,0.6,,1005.7,
2020-10-04,30.1,24.0,36.0,0.0,,,6.2,,1006.5,
2020-10-05,29.6,23.0,38.0,0.0,,,3.3,,1006.1,
2020-10-06,29.5,23.0,37.0,0.0,,,7.2,,1006.1,
2020-10-07,28.8,22.0,37.0,0.0,,210.0,8.7,,1007.5,
2020-10-08,29.3,23.0,37.0,,,,10.4,,1008.3,
2020-10-09,29.3,24.0,36.0,0.0,,,10.2,,1008.7,
2020-10-10,29.0,22.5,37.0,0.0,,,13.0,,1007.6,
2020-10-11,29.0,22.5,37.0,0.0,,,3.1,,1005.3,
2020-10-12,28.3,23.0,35.5,0.0,,,1.7,,1003.7,
2020-10-13,27.0,21.5,34.0,0.0,,,3.9,,1005.0,
2020-10-14,27.3,21.5,34.0,0.0,,,2.6,,1007.8,
2020-10-15,27.7,21.0,35.0,,,,2.6,,1008.0,
2020-10-16,27.7,20.5,35.0,0.0,,,3.4,,1007.1,
2020-10-17,26.3,19.3,34.0,0.0,,,4.6,,1007.7,
2020-10-18,25.8,18.0,35.0,0.0,,,2.2,,1008.2,
2020-10-19,26.2,18.0,34.5,0.0,,,0.9,,1007.7,
2020-10-20,26.8,18.4,34.0,0.0,,,3.2,,1006.0,
2020-10-21,24.9,19.0,33.0,0.0,,,3.7,,1007.9,
2020-10-22,24.4,18.0,32.0,0.0,,,0.9,,1007.5,
2020-10-23,25.0,18.0,33.0,0.0,,,1.7,,1006.8,
2020-10-24,24.7,18.0,33.0,0.0,,,0.9,,1007.3,
2020-10-25,23.9,17.0,31.0,0.0,,,1.9,,1009.7,
2020-10-26,23.5,17.5,31.0,0.0,,,1.8,,1013.9,
2020-10-27,23.8,17.0,31.0,0.0,,,3.2,,1011.6,
2020-10-28,24.1,20.0,31.0,0.0,,,,,1011.2,
2020-10-29,22.8,18.0,30.0,0.0,,,1.4,,1012.5,
2020-10-30,21.6,17.0,29.0,0.0,,,2.3,,1014.1,
2020-10-31,21.9,16.5,29.0,,,,1.7,,1014.0,
2020-11-01,22.0,16.0,30.0,0.0,,,1.6,,1013.6,
2020-11-02,23.3,15.0,31.0,,,,1.1,,1013.6,
2020-11-03,22.2,14.0,31.0,0.0,,,2.6,,1012.8,
2020-11-04,21.6,15.0,31.0,0.0,,,4.0,,1011.5,
2020-11-05,22.1,14.5,30.0,0.0,,,0.9,,1012.7,
2020-11-06,21.2,15.0,29.0,,,,0.9,,1016.7,
2020-11-07,21.2,15.0,30.0,0.0,,,0.6,,1017.7,
2020-11-08,22.3,16.0,31.0,0.0,,,3.4,,1016.7,
2020-11-09,21.7,15.0,30.0,0.0,,,0.8,,1015.5,
2020-11-10,21.1,14.0,28.0,0.0,,,1.5,,1015.0,
2020-11-11,20.1,15.0,28.0,0.0,,,0.0,,1017.3,
2020-11-12,19.2,14.0,26.0,0.0,,,0.0,,1018.6,
2020-11-13,20.0,15.0,26.0,0.0,,,3.1,,1016.7,
2020-11-14,19.6,16.0,25.0,0.0,,,2.3,,1013.7,
2020-11-15,18.3,15.5,22.0,0.0,,18.0,8.9,,1012.3,
2020-11-16,16.7,13.5,22.0,0.0,,,9.2,,1017.6,
2020-11-17,16.9,12.0,24.0,0.0,,,1.0,,1016.5,
2020-11-18,17.2,10.0,24.8,0.0,,,0.6,,1013.6,
2020-11-19,17.8,13.5,24.0,0.0,,,3.2,,1013.6,
2020-11-20,16.2,11.0,22.0,0.0,,,1.2,,1016.7,
2020-11-21,16.4,10.5,23.0,0.0,,,0.0,,1016.7,
2020-11-22,16.1,10.3,22.0,0.0,,,1.2,,1015.8,
2020-11-23,15.7,11.0,21.0,0.0,,,6.3,,1016.4,
2020-11-24,15.6,13.0,19.0,0.0,,42.0,11.6,,1017.3,
2020-11-25,15.4,14.0,19.0,0.5,,10.0,11.4,,1017.5,
2020-11-26,15.1,11.0,21.0,0.0,,,8.3,,1021.5,
2020-11-27,15.5,9.0,23.0,0.0,,,2.8,,1023.1,
2020-11-28,16.5,8.5,26.0,0.0,,,1.1,,1020.0,
2020-11-29,17.7,12.0,26.0,0.0,,,2.8,,1017.1,
2020-11-30,17.6,11.0,26.0,0.0,,,0.5,,1016.8,
2020-12-01,17.2,11.0,26.0,0.0,,,0.3,,1016.8,
2020-12-02,17.4,11.0,27.0,0.0,,,0.8,,1015.4,
2020-12-03,17.6,12.0,45.0,0.0,,,0.9,,1012.6,
2020-12-04,17.4,11.0,25.0,0.0,,,2.6,,1011.0,
2020-12-05,17.7,12.0,24.0,0.0,,,3.1,,1012.4,
2020-12-06,17.8,11.7,24.0,0.0,,,0.8,,1016.1,
2020-12-07,18.4,12.5,25.0,0.0,,,2.0,,1016.7,
2020-12-08,17.1,13.0,23.0,0.0,,,5.5,,1017.1,
2020-12-09,15.3,14.0,19.0,7.9,,,3.9,,1016.7,
2020-12-10,16.7,11.0,23.0,0.0,,,2.3,,1016.3,
2020-12-11,14.3,13.0,17.0,,,,2.5,,1015.6,
2020-12-12,13.3,9.0,17.0,36.1,,,3.8,,1015.7,
2020-12-13,11.4,9.0,15.0,0.0,,,4.2,,1017.0,
2020-12-14,10.8,9.0,14.0,0.0,,,2.6,,1017.4,
2020-12-15,10.1,7.0,15.0,0.0,,,2.8,,1020.0,
2020-12-16,10.7,3.3,18.0,0.0,,,0.3,,1022.0,
2020-12-17,11.8,4.0,19.5,0.0,,,1.2,,1021.1,
2020-12-18,12.4,5.0,21.0,0.0,,,0.3,,1019.0,
2020-12-19,11.3,6.0,20.0,,,,0.0,,1019.4,
2020-12-20,12.7,7.0,20.0,,,,0.0,,1019.6,
2020-12-21,13.9,7.5,23.0,,,,0.6,,1017.2,
2020-12-22,14.6,7.0,23.0,0.0,,,0.0,,1015.9,
2020-12-23,14.0,7.5,22.0,0.0,,,2.5,,1014.7,
2020-12-24,13.6,7.0,22.1,0.0,,,0.8,,1015.4,
2020-12-25,13.4,6.0,22.0,0.0,,,1.0,,1016.7,
2020-12-26,13.2,6.5,21.0,0.0,,,2.3,,1015.1,
2020-12-27,11.5,8.0,18.0,0.0,,,5.7,,1012.8,
2020-12-28,10.6,6.0,17.0,0.0,,,3.7,,1016.4,
2020-12-29,11.0,3.0,18.0,0.0,,,0.3,,1018.9,
2020-12-30,11.6,5.0,20.0,,,,3.2,,1019.6,
2020-12-31,11.1,5.0,19.0,0.0,,,0.9,,1018.9,
2021-01-01,11.0,4.0,20.0,0.0,,,1.7,,1016.5,
2021-01-02,10.7,4.0,18.0,0.0,,26.0,4.8,,1016.3,
2021-01-03,13.0,5.0,21.0,0.0,,22.0,4.0,,1014.1,
2021-01-04,13.1,9.0,17.0,0.0,,14.0,5.4,,1015.6,
2021-01-05,15.4,10.0,19.0,0.0,,6.0,6.5,,1014.8,
2021-01-06,12.9,10.5,15.0,0.0,,354.0,1.0,,1016.9,
2021-01-07,11.4,8.0,19.0,0.0,,296.0,3.0,,1015.6,
2021-01-08,9.9,8.0,16.0,0.0,,2.0,0.5,,1014.9,
2021-01-09,10.4,7.0,17.0,0.0,,350.0,0.0,,1017.4,
2021-01-10,12.2,5.0,19.0,0.0,,260.0,2.0,,1016.6,
2021-01-11,13.2,6.5,22.0,0.0,,307.0,2.0,,1015.9,
2021-01-12,13.9,5.0,24.0,0.0,,117.0,0.3,,1015.8,
2021-01-13,10.9,2.0,21.0,0.0,,76.0,0.3,,1014.4,
2021-01-14,7.9,5.0,11.0,0.0,,41.0,4.1,,1015.1,
2021-01-15,8.5,6.0,14.5,0.0,,10.0,2.1,,1014.7,
2021-01-16,9.0,5.0,16.0,0.0,,14.0,3.3,,1014.2,
2021-01-17,8.1,6.0,12.0,0.0,,64.0,6.4,,1013.4,
2021-01-18,8.9,7.0,13.0,0.0,,37.0,11.4,,1017.5,
2021-01-19,12.5,4.5,21.0,0.0,,340.0,0.5,,1015.3,
2021-01-20,14.1,7.0,23.0,0.0,,336.0,0.0,,1014.9,
2021-01-21,16.2,6.6,24.4,0.0,,166.0,2.4,,1012.0,
2021-01-22,15.4,9.0,22.0,0.0,,332.0,1.4,,1010.4,
2021-01-23,14.0,11.0,21.0,0.0,,354.0,6.4,,1011.8,
2021-01-24,13.2,6.0,22.3,0.0,,349.0,1.7,,1016.5,
2021-01-25,12.9,6.0,22.0,0.0,,249.0,3.1,,1017.8,
2021-01-26,13.2,5.0,22.0,0.0,,77.0,3.1,,1017.4,
2021-01-27,12.4,5.0,21.0,0.0,,356.0,1.2,,1017.2,
2021-01-28,12.8,5.0,21.0,0.0,,7.0,1.7,,1017.7,
2021-01-29,13.0,5.5,22.0,0.0,,146.0,1.5,,1018.4,
2021-01-30,14.1,6.5,21.0,0.0,,73.0,2.0,,1016.5,
2021-01-31,14.4,7.0,22.0,0.0,,25.0,1.9,,1015.3,
2021-02-01,14.9,8.0,23.0,0.0,,10.0,4.0,,1018.4,
2021-02-02,15.4,9.0,23.0,0.0,,12.0,0.0,,1016.8,
2021-02-03,16.1,9.2,23.0,0.0,,16.0,2.3,,1015.6,
2021-02-04,15.1,11.0,21.0,0.0,,10.0,6.8,,1017.4,
2021-02-05,16.4,9.5,22.0,0.0,,129.0,3.5,,1017.7,
2021-02-06,15.3,9.2,22.0,0.0,,146.0,3.7,,1018.2,
2021-02-07,16.3,9.5,23.0,0.0,,181.0,3.4,,1017.1,
2021-02-08,17.1,9.0,24.0,0.0,,73.0,0.0,,1016.5,
2021-02-09,16.3,11.5,25.0,0.0,,30.0,0.0,,1013.1,
2021-02-10,17.1,11.0,27.0,0.0,,24.0,0.5,,1013.2,
2021-02-11,19.1,13.0,26.0,0.0,,136.0,1.0,,1013.2,
2021-02-12,18.9,12.0,27.0,0.0,,68.0,1.0,,1014.0,
2021-02-13,23.4,12.0,28.0,0.0,,136.0,2.3,,1013.2,
2021-02-14,19.7,12.0,26.0,0.0,,54.0,2.0,,1013.3,
2021-02-15,18.8,11.2,27.0,0.0,,36.0,0.8,,1012.2,
2021-02-16,19.1,11.0,27.0,0.0,,68.0,1.7,,1012.3,
2021-02-17,20.0,13.0,27.0,0.0,,135.0,2.7,,1013.5,
2021-02-18,19.1,12.0,26.0,0.0,,73.0,1.8,,1016.2,
2021-02-19,19.8,12.5,27.0,0.0,,138.0,3.2,,1018.1,
2021-02-20,20.9,12.0,28.0,0.0,,160.0,1.4,,1017.6,
2021-02-21,21.7,13.0,29.0,0.0,,196.0,1.2,,1016.1,
2021-02-22,22.3,12.8,30.0,0.0,,200.0,6.5,,1013.3,
2021-02-23,22.8,16.0,30.0,0.0,,14.0,2.1,,1010.7,
2021-02-24,21.9,16.0,30.0,0.0,,25.0,4.3,,1009.8,
2021-02-25,23.2,15.7,31.0,0.0,,358.0,2.4,,1009.3,
2021-02-26,23.7,17.9,31.0,0.0,,253.0,5.0,,1005.6,
2021-02-27,22.6,17.0,29.0,0.0,,320.0,7.4,,1005.9,
2021-02-28,20.7,13.0,27.0,0.0,,42.0,3.6,,1010.5,
2021-03-01,21.0,12.7,29.0,0.0,,106.0,3.7,,1014.3,
2021-03-02,21.4,14.0,30.0,0.0,,182.0,6.2,,1014.6,
2021-03-03,22.2,13.0,31.0,0.0,,30.0,3.8,,1010.5,
2021-03-04,23.1,15.0,32.0,0.0,,33.0,2.7,,1011.4,
2021-03-05,23.7,15.0,32.0,0.0,,32.0,2.3,,1012.4,
2021-03-06,24.1,15.3,30.0,0.0,,45.0,4.3,,1008.5,
2021-03-07,23.2,17.8,28.0,0.0,,35.0,11.1,,1007.3,
2021-03-08,23.2,18.0,29.0,0.0,,32.0,7.4,,1010.4,
2021-03-09,23.1,16.0,30.0,0.0,,34.0,3.4,,1012.6,
2021-03-10,24.3,18.0,30.0,0.0,,354.0,1.8,,1011.7,
2021-03-11,24.6,19.0,31.0,0.0,,30.0,7.6,,1011.3,
2021-03-12,22.2,17.0,28.0,0.0,,37.0,14.7,,1015.1,
2021-03-13,22.0,16.0,28.0,0.0,,35.0,6.9,,1016.9,
2021-03-14,23.5,17.5,30.0,0.0,,252.0,6.4,,1012.2,
2021-03-15,24.1,19.0,30.0,0.0,,34.0,3.1,,1012.1,
2021-03-16,25.0,17.5,30.0,0.0,,29.0,2.6,,1011.6,
2021-03-17,25.0,19.0,31.0,0.0,,14.0,1.5,,1010.4,
2021-03-18,25.2,17.5,31.0,0.0,,20.0,6.9,,1010.8,
2021-03-19,25.3,19.0,32.6,0.0,,15.0,6.4,,1011.5,
2021-03-20,26.4,18.4,33.1,0.0,,342.0,6.4,,1008.4,
2021-03-21,25.8,21.0,31.0,0.1,,63.0,11.2,,1006.9,
2021-03-22,21.7,18.0,27.1,3.6,,32.0,11.4,,1010.1,
2021-03-23,20.2,15.5,25.0,0.3,,320.0,8.8,,1011.3,
2021-03-24,21.0,14.9,25.5,0.0,,14.0,10.3,,1016.1,
2021-03-25,22.4,17.0,28.0,0.0,,338.0,7.1,,1014.4,
2021-03-26,24.6,18.0,30.0,0.0,,302.0,6.6,,1011.2,
2021-03-27,26.7,21.0,34.1,0.0,,47.0,6.8,,1008.8,
2021-03-28,27.5,20.0,35.7,0.0,,109.0,8.4,,1004.2,
2021-03-29,27.8,20.7,35.1,0.0,,351.0,8.1,,1002.0,
2021-03-30,27.3,19.4,37.0,0.0,,342.0,11.8,,1002.4,
2021-03-31,25.5,16.6,35.0,0.0,,346.0,5.7,,1003.9,
2021-04-01,25.8,17.6,35.0,0.0,,12.0,10.4,,1004.7,
2021-04-02,25.5,16.6,33.1,0.0,,87.0,7.6,,1006.0,
2021-04-03,25.9,16.1,35.1,0.0,,78.0,8.1,,1007.8,
2021-04-04,26.4,16.7,35.7,0.0,,35.0,8.6,,1008.6,
2021-04-05,27.1,20.6,34.5,0.0,,20.0,15.9,,1008.5,
2021-04-06,23.7,18.8,30.4,3.6,,8.0,15.5,,1009.1,
2021-04-07,22.8,14.8,30.0,0.0,,17.0,7.0,,1011.9,
2021-04-08,26.0,18.0,33.0,0.0,,358.0,7.3,,1009.5,
2021-04-09,28.0,19.0,35.0,0.0,,52.0,6.7,,1009.4,
2021-04-10,28.2,20.0,36.0,0.0,,60.0,5.9,,1010.8,
2021-04-11,29.5,21.0,36.0,0.0,,14.0,8.3,,1010.1,
2021-04-12,29.8,23.0,36.0,0.0,,30.0,9.5,,1011.4,
2021-04-13,30.7,22.0,38.0,0.0,,9.0,8.1,,1010.4,
2021-04-14,31.7,24.0,39.0,0.0,,27.0,10.1,,1007.8,
2021-04-15,29.1,25.0,34.0,0.0,,28.0,16.7,,1007.8,
2021-04-16,23.8,20.5,27.0,0.9,,4.0,17.0,,1008.6,
2021-04-17,25.0,17.5,32.0,0.0,,353.0,9.5,,1009.5,
2021-04-18,28.9,23.0,35.0,0.0,,62.0,8.0,,1010.3,
2021-04-19,28.1,22.0,34.0,0.0,,26.0,14.7,,1007.9,
2021-04-20,22.9,20.0,28.0,4.8,,341.0,10.8,,1007.3,
2021-04-21,25.4,18.0,32.0,0.0,,345.0,6.6,,1008.9,
2021-04-22,28.8,22.0,35.0,0.0,,220.0,11.3,,1006.3,
2021-04-23,25.6,19.9,32.0,0.0,,45.0,13.5,,1010.5,
2021-04-24,27.9,19.0,35.0,0.0,,138.0,7.3,,1011.0,
2021-04-25,30.3,22.0,37.0,0.0,,150.0,8.4,,1009.2,
2021-04-26,33.0,27.0,40.0,0.0,,188.0,6.8,,1006.2,
